year,source,target,weight,avg_streams,distance,distance_norm
2017,electropop,french pop,1,4629114.0,2.398057699203491,0.26630705640764296
2017,french pop,pop,1,4629114.0,2.010530710220337,0.22287150799568606
2017,french pop,tropical house,1,4629114.0,3.105217456817627,0.34556830210160855
2017,atl hip hop,hip pop,1,77729248.0,1.3450591564178467,0.1482828400739668
2017,atl hip hop,queens hip hop,1,77729248.0,2.888519048690796,0.321279892611254
2017,danish pop,indie poptimism,1,111735536.0,2.824416160583496,0.314094988904194
2017,indie pop,indie poptimism,1,111735536.0,6.238187789916992,0.6967239336967996
2017,atl hip hop,underground hip hop,1,3186794.0,0.649828314781189,0.07035863417896196
2017,hip pop,moombahton,1,180598405.0,6.400035858154297,0.7148645014589298
2017,moombahton,queens hip hop,1,180598405.0,7.9407806396484375,0.8875572337062
2017,moombahton,toronto rap,1,180598405.0,7.8008832931518555,0.8718769891317485
2017,moombahton,urban contemporary,1,180598405.0,4.685324668884277,0.5226729303131592
2017,british soul,new jersey rap,1,48831201.0,6.115728378295898,0.6829982014170306
2017,new jack swing,new jersey rap,1,48831201.0,4.0094218254089355,0.4469150824363273
2017,british soul,pop rap,1,48831201.0,5.194297790527344,0.5797206387154075
2017,new jack swing,pop rap,1,48831201.0,3.098363161087036,0.344800045689798
2017,british soul,rap,1,48831201.0,5.132499694824219,0.5727940652018488
2017,new jack swing,rap,1,48831201.0,3.0558645725250244,0.3400366368088611
2017,british soul,southern hip hop,1,48831201.0,5.125338554382324,0.5719914164284953
2017,new jack swing,southern hip hop,1,48831201.0,3.045518398284912,0.33887699692606454
2017,british soul,trap,1,48831201.0,5.228062152862549,0.5835050811839381
2017,new jack swing,trap,1,48831201.0,3.3766231536865234,0.37598851958520246
2017,hip pop,viral pop,1,10263979.0,5.188784599304199,0.579102698569082
2017,queens hip hop,viral pop,1,10263979.0,6.72007942199707,0.7507362422832373
2017,barbadian pop,dirty south rap,1,452700346.0,4.040173053741455,0.45036180100028866
2017,barbadian pop,miami hip hop,1,452700346.0,3.907217502593994,0.43545962013888034
2017,barbadian pop,urban contemporary,1,452700346.0,1.2755799293518066,0.14049533516038384
2017,florida rap,new orleans rap,1,26026855.0,4.761035919189453,0.5311589448913676
2017,canadian electronic,deep big room,1,34951697.0,2.1724512577056885,0.24102019951687526
2017,big room,pop edm,1,34951697.0,1.2305783033370972,0.13545137600154533
2017,canadian electronic,pop edm,1,34951697.0,1.7025487422943115,0.18835167825953794
2017,deep big room,pop edm,1,34951697.0,2.0295677185058594,0.2250052507246101
2017,big room,vapor twitch,1,34951697.0,2.7504377365112305,0.30580319630243835
2017,canadian electronic,vapor twitch,1,34951697.0,1.7728912830352783,0.19623594676375591
2017,dance pop,vapor twitch,1,34951697.0,3.6569764614105225,0.4074116204692221
2017,deep big room,vapor twitch,1,34951697.0,3.3256676197052,0.37027722301483873
2017,edm,vapor twitch,1,34951697.0,2.5157480239868164,0.27949825068590073
2017,electro house,vapor twitch,1,34951697.0,2.6059319972991943,0.28960642495544225
2017,tropical house,vapor twitch,1,34951697.0,0.3245525360107422,0.03390044613612893
2017,adult standards,deep adult standards,1,9464685.0,0.9858815670013428,0.10802480381557163
2017,adult standards,vocal harmony group,1,9464685.0,1.7339237928390503,0.19186831726948012
2017,brill building pop,deep adult standards,1,9464685.0,3.225587844848633,0.359059888404812
2017,brill building pop,vocal harmony group,1,9464685.0,4.739160537719727,0.5287070661374478
2017,deep adult standards,easy listening,1,9464685.0,0.4744863212108612,0.05070561421677276
2017,easy listening,vocal harmony group,1,9464685.0,3.192870855331421,0.3553928395992639
2017,deep adult standards,lounge,1,9464685.0,0.728490948677063,0.07917545143280438
2017,lounge,vocal harmony group,1,9464685.0,2.3661205768585205,0.2627274181806552
2017,big room,indie anthem-folk,1,3655614.0,8.413799285888672,0.9405750231572958
2017,dance pop,indie anthem-folk,1,3655614.0,6.730740070343018,0.7519311296601094
2017,edm,indie anthem-folk,1,3655614.0,8.23488712310791,0.9205218445945776
2017,indie anthem-folk,pop,1,3655614.0,7.918859958648682,0.8851002776028681
2017,indie anthem-folk,tropical house,1,3655614.0,7.40736722946167,0.8277701616817492
2017,canadian hip hop,philly rap,1,37306670.0,3.240875482559204,0.36077338693977684
2017,melodic rap,philly rap,1,37306670.0,3.945394277572632,0.4397386231630261
2017,philly rap,toronto rap,1,37306670.0,4.065296173095703,0.45317769898415333
2017,toronto rap,uk pop,1,96173591.0,7.683504104614258,0.8587206682270833
2017,electropop,urban contemporary,1,96173591.0,3.6749253273010254,0.4094233999206929
2017,uk pop,urban contemporary,1,96173591.0,4.295163631439209,0.4789421473943436
2017,chicago rap,detroit hip hop,1,3409899.0,2.86007022857666,0.3180912370118777
2017,aussietronica,melbourne bounce,1,352947568.0,1.5515289306640625,0.17142478406710418
2017,melbourne bounce,tropical house,1,352947568.0,2.534029722213745,0.28154733529410353
2017,detroit hip hop,gangster rap,1,64754565.0,2.424143075942993,0.26923080798217397
2017,detroit hip hop,west coast rap,1,64754565.0,2.6827144622802734,0.2982125054857973
2017,g funk,gangster rap,1,64754565.0,0.20097564160823822,0.020049461993053994
2017,g funk,west coast rap,1,64754565.0,0.2369249165058136,0.024078798051132413
2017,australian dance,metropopolis,1,5545560.0,1.991036057472229,0.22068647067625555
2017,australian dance,swedish electropop,1,5545560.0,1.010171890258789,0.11074735873893143
2017,australian dance,swedish pop,1,5545560.0,2.9424612522125244,0.3273259468452148
2017,australian dance,swedish synthpop,1,5545560.0,0.49160492420196533,0.052624334538462395
2017,australian electropop,dance pop,1,5545560.0,3.497565984725952,0.3895442675512379
2017,australian electropop,electropop,1,5545560.0,1.6539324522018433,0.18290257334051785
2017,australian electropop,metropopolis,1,5545560.0,2.4518868923187256,0.2723404439909655
2017,australian electropop,pop,1,5545560.0,2.7853548526763916,0.3097168439520571
2017,australian electropop,post-teen pop,1,5545560.0,2.86541748046875,0.3186905780256203
2017,australian electropop,swedish electropop,1,5545560.0,0.5127918124198914,0.054999044262043606
2017,australian electropop,swedish pop,1,5545560.0,2.1100146770477295,0.23402206209949988
2017,australian electropop,swedish synthpop,1,5545560.0,1.0222101211547852,0.11209665098371
2017,australian indie,dance pop,1,5545560.0,3.7307164669036865,0.41567669017933595
2017,australian indie,electropop,1,5545560.0,4.046823501586914,0.45110720933974546
2017,australian indie,metropopolis,1,5545560.0,2.204680919647217,0.24463262673190753
2017,australian indie,pop,1,5545560.0,4.571688175201416,0.5099361053614873
2017,australian indie,post-teen pop,1,5545560.0,4.648543834686279,0.5185503898195764
2017,australian indie,swedish electropop,1,5545560.0,3.7401301860809326,0.4167318168329214
2017,australian indie,swedish pop,1,5545560.0,4.105055332183838,0.4576340618401258
2017,australian indie,swedish synthpop,1,5545560.0,3.623342752456665,0.40364182214531114
2017,downtempo,electropop,1,5545560.0,6.593282222747803,0.736524313712937
2017,downtempo,metropopolis,1,5545560.0,5.51711368560791,0.615903113323726
2017,downtempo,swedish electropop,1,5545560.0,6.538754940032959,0.7304126815028873
2017,downtempo,swedish pop,1,5545560.0,6.582653522491455,0.7353330072035449
2017,downtempo,swedish synthpop,1,5545560.0,6.489883899688721,0.7249350231741479
2017,edm,swedish synthpop,1,5545560.0,1.3836863040924072,0.15261232264042393
2017,pop,swedish synthpop,1,5545560.0,3.1618614196777344,0.3519171801436544
2017,adult standards,easy listening,1,4780338.0,1.4603081941604614,0.16120040530325822
2017,adult standards,swing,1,4780338.0,3.090118408203125,0.3438759413739324
2017,canadian pop,easy listening,1,4780338.0,5.583590984344482,0.6233541503086469
2017,canadian pop,swing,1,4780338.0,6.326157569885254,0.7065839324716636
2017,adult standards,lounge,1,4780338.0,0.7587743997573853,0.08256973968336452
2017,easy listening,lounge,1,4780338.0,1.1194629669189453,0.12299713226753971
2017,lounge,swing,1,4780338.0,3.771854877471924,0.4202876449634563
2017,k-pop,pop rap,1,30581497.0,6.295620441436768,0.7031612110643966
2017,k-pop,rap,1,30581497.0,6.23311185836792,0.6961550033337454
2017,k-pop,southern hip hop,1,30581497.0,6.226074695587158,0.6953662504640455
2017,k-pop,trap,1,30581497.0,6.319652557373047,0.7058548250961083
2017,k-pop,viral trap,1,30581497.0,6.733808517456055,0.7522750532755396
2017,k-pop boy group,pop rap,1,30581497.0,6.342938423156738,0.7084647964769811
2017,k-pop boy group,rap,1,30581497.0,6.280431747436523,0.7014588025294631
2017,k-pop boy group,southern hip hop,1,30581497.0,6.2733941078186035,0.70066999621398
2017,k-pop boy group,trap,1,30581497.0,6.367001056671143,0.711161831038823
2017,k-pop boy group,viral trap,1,30581497.0,6.781168460845947,0.7575833419170531
2017,big room,k-pop,1,30581497.0,4.66444730758667,0.520332913583652
2017,dance pop,k-pop,1,30581497.0,3.0943424701690674,0.3443493908451504
2017,edm,k-pop,1,30581497.0,4.456071853637695,0.4969773735176216
2017,electro house,k-pop,1,30581497.0,4.522518157958984,0.504424936526629
2017,k-pop,tropical house,1,30581497.0,2.6527295112609863,0.29485167429557274
2017,big room,k-pop boy group,1,30581497.0,4.710840702056885,0.5255328676224496
2017,dance pop,k-pop boy group,1,30581497.0,3.1407060623168945,0.34954600452249285
2017,edm,k-pop boy group,1,30581497.0,4.502432346343994,0.5021736397973726
2017,electro house,k-pop boy group,1,30581497.0,4.568906784057617,0.5096243561075938
2017,k-pop boy group,tropical house,1,30581497.0,2.6973443031311035,0.2998522755627224
2017,big room,viral trap,1,30581497.0,7.687803268432617,0.8592025354091686
2017,dance pop,viral trap,1,30581497.0,4.852427959442139,0.5414025240528582
2017,edm,viral trap,1,30581497.0,7.501671314239502,0.8383401342417529
2017,electro house,viral trap,1,30581497.0,7.55049991607666,0.84381303589578
2017,tropical house,viral trap,1,30581497.0,6.47495174407959,0.7232613684706211
2017,canadian hip hop,downtempo,1,24053086.0,7.048361301422119,0.7875313659053361
2017,downtempo,melodic rap,1,24053086.0,7.049108505249023,0.7876151154477417
2017,downtempo,pop rap,1,24053086.0,6.452220439910889,0.7207135545357071
2017,downtempo,rap,1,24053086.0,6.373656272888184,0.7119077738361127
2017,downtempo,toronto rap,1,24053086.0,7.073401927947998,0.7903380177686927
2017,downtempo,trap,1,24053086.0,6.238856792449951,0.6967989181307466
2017,canadian hip hop,edm,1,24053086.0,7.969302654266357,0.8907540932333103
2017,canadian hip hop,electronic trap,1,24053086.0,7.789700031280518,0.8706235251763975
2017,electronic trap,melodic rap,1,24053086.0,7.870656967163086,0.8796974968165091
2017,electronic trap,toronto rap,1,24053086.0,7.907908916473389,0.8838728417439763
2017,electronic trap,trap,1,24053086.0,6.925065517425537,0.7737118897216876
2017,canadian hip hop,electropop,1,24053086.0,6.837687015533447,0.7639181637180954
2017,canadian hip hop,shiver pop,1,24053086.0,6.229669094085693,0.6957691247784376
2017,melodic rap,shiver pop,1,24053086.0,6.312326908111572,0.7050337375275219
2017,pop rap,shiver pop,1,24053086.0,5.3764495849609375,0.6001369279297545
2017,rap,shiver pop,1,24053086.0,5.311281681060791,0.5928326530657305
2017,shiver pop,toronto rap,1,24053086.0,6.34984827041626,0.7092392793225443
2017,shiver pop,trap,1,24053086.0,5.363888740539551,0.5987290591064971
2017,modern reggae,reggaeton,1,27259259.0,1.9392956495285034,0.21488720234660694
2017,reggae,reggaeton,1,27259259.0,2.2950196266174316,0.2547581441581246
2017,reggaeton,roots reggae,1,27259259.0,2.2840735912323,0.2535312694799572
2017,modern reggae,trap latino,1,27259259.0,2.103417158126831,0.23328258624198756
2017,reggae,trap latino,1,27259259.0,2.4472086429595947,0.2718160874111698
2017,reggae fusion,trap latino,1,27259259.0,2.0161571502685547,0.22350214151554126
2017,roots reggae,trap latino,1,27259259.0,2.437238931655884,0.27069864297427565
2017,modern reggae,tropical,1,27259259.0,5.265979766845703,0.5877550364248691
2017,reggae,tropical,1,27259259.0,5.419981479644775,0.6050161538230671
2017,roots reggae,tropical,1,27259259.0,5.421361923217773,0.6051708793656732
2017,cubaton,latin arena pop,1,67490512.0,6.56704568862915,0.7335836198251051
2017,latin arena pop,latin hip hop,1,67490512.0,6.571683406829834,0.7341034335133217
2017,alternative r&b,canadian hip hop,1,29491962.0,1.9642342329025269,0.21768241681234085
2017,canadian hip hop,indie r&b,1,29491962.0,2.4885449409484863,0.27644922219535284
2017,canadian hip hop,indie soul,1,29491962.0,3.0987720489501953,0.3448458754489637
2017,canadian pop,indie r&b,1,29491962.0,4.093076705932617,0.4562914503182577
2017,canadian pop,indie soul,1,29491962.0,3.3197903633117676,0.36961847701297634
2017,hip hop,indie soul,1,29491962.0,3.195861577987671,0.3557280515520188
2017,indie r&b,pop rap,1,29491962.0,2.4201371669769287,0.2687818099568082
2017,indie soul,pop rap,1,29491962.0,2.5887672901153564,0.2876825370945814
2017,indie soul,rap,1,29491962.0,2.5040993690490723,0.2781926236460649
2017,alternative r&b,toronto rap,1,29491962.0,1.5268478393554688,0.16865843032434344
2017,indie r&b,toronto rap,1,29491962.0,2.3593623638153076,0.26196993109417627
2017,indie soul,toronto rap,1,29491962.0,3.1185944080352783,0.3470676433829559
2017,emo rap,florida rap,1,101074469.0,8.294379234313965,0.9271899543001766
2017,florida rap,miami hip hop,1,101074469.0,4.191294193267822,0.4673000524216702
2017,emo rap,hip hop,1,101074469.0,7.216495037078857,0.806376455982711
2017,emo rap,miami hip hop,1,101074469.0,6.609771251678467,0.7383724688988851
2017,emo rap,pop rap,1,101074469.0,6.674498081207275,0.7456273064133717
2017,emo rap,southern hip hop,1,101074469.0,6.603996276855469,0.737725187017537
2017,dance pop,puerto rican pop,1,104647507.0,1.8478281497955322,0.2046351653899117
2017,afro house,canadian hip hop,1,45416280.0,7.430569171905518,0.8303707266047642
2017,afro house,canadian pop,1,45416280.0,6.563289642333984,0.73316262739018
2017,afro house,hip hop,1,45416280.0,7.470547676086426,0.834851674521047
2017,afro house,pop rap,1,45416280.0,6.876766204833984,0.7682983128871054
2017,afro house,rap,1,45416280.0,6.796230316162109,0.7592715338736332
2017,afro house,toronto rap,1,45416280.0,7.438370227813721,0.8312450996192844
2017,canadian hip hop,deep house,1,45416280.0,4.440735340118408,0.4952583967898702
2017,deep house,hip hop,1,45416280.0,4.828472137451172,0.5387174613464718
2017,deep house,rap,1,45416280.0,4.104048728942871,0.4575212377916141
2017,deep house,toronto rap,1,45416280.0,4.307738780975342,0.4803516195910995
2017,afro house,pop,1,45416280.0,7.661063194274902,0.8562054027741891
2017,afro house,uk contemporary r&b,1,45416280.0,6.599794864654541,0.7372542762210249
2017,deep house,uk contemporary r&b,1,45416280.0,5.043885707855225,0.5628618611737687
2017,canadian hip hop,uk contemporary r&b,1,45416280.0,6.046466827392578,0.6752350945035166
2017,canadian pop,uk contemporary r&b,1,45416280.0,0.1671370267868042,0.016256697013957655
2017,hip hop,uk contemporary r&b,1,45416280.0,5.679498672485352,0.6341038610378334
2017,pop rap,uk contemporary r&b,1,45416280.0,5.142181873321533,0.5738792818314229
2017,rap,uk contemporary r&b,1,45416280.0,5.079988956451416,0.5669084552093056
2017,toronto rap,uk contemporary r&b,1,45416280.0,6.183807849884033,0.6906288162337845
2017,dance pop,teen pop,1,32558358.0,3.4941909313201904,0.3891659782971564
2017,edm,teen pop,1,32558358.0,5.013625144958496,0.5594701383208062
2017,electro house,teen pop,1,32558358.0,5.07935905456543,0.5668378533295878
2017,german dance,teen pop,1,32558358.0,4.704526901245117,0.524825192005991
2017,pop,teen pop,1,32558358.0,0.6883264183998108,0.07467365298031793
2017,teen pop,tropical house,1,32558358.0,3.2419726848602295,0.3608963656871125
2017,teen pop,uk dance,1,32558358.0,4.206328868865967,0.4689851979686031
2017,german dance,uk dance,1,32558358.0,0.49888312816619873,0.053440104251612094
2017,chicago rap,east coast hip hop,1,42349819.0,4.322604179382324,0.4820177918849667
2017,drill,east coast hip hop,1,42349819.0,4.832222938537598,0.5391378658777809
2017,drill,hip hop,1,42349819.0,4.1078782081604,0.4579504608771649
2017,drill,pop rap,1,42349819.0,3.3453848361968994,0.37248720615361686
2017,drill,rap,1,42349819.0,3.2023327350616455,0.35645336427696095
2017,drill,southern hip hop,1,42349819.0,3.215325355529785,0.3579096282569817
2017,drill,trap,1,42349819.0,1.6230347156524658,0.1794394335596426
2017,electro house,indie electropop,1,151575029.0,3.7551188468933105,0.4184118048617674
2017,electro house,nyc pop,1,151575029.0,3.9046568870544434,0.43517261628264725
2017,detroit hip hop,nyc rap,1,6216207.0,0.4230317771434784,0.04493838663420269
2017,g funk,nyc rap,1,6216207.0,3.0131185054779053,0.3352454895664
2017,hip hop,nyc rap,1,6216207.0,2.660135507583618,0.29568176747864244
2017,nyc rap,rap,1,6216207.0,1.817779779434204,0.20126722591051038
2017,atl hip hop,pop rock,1,219149751.0,5.244009971618652,0.5852925754058591
2017,norwegian pop,post-teen pop,1,3896269.0,3.49251651763916,0.3889783034291559
2017,australian dance,norwegian pop,1,3896269.0,2.5731284618377686,0.28592967574022815
2017,australian pop,norwegian pop,1,3896269.0,2.9286677837371826,0.3257799206721692
2017,atl hip hop,dmv rap,1,3651458.0,3.173327922821045,0.3532023908942759
2017,conscious hip hop,escape room,1,3651458.0,6.045253276824951,0.6750990749850597
2017,dmv rap,escape room,1,3651458.0,6.783003807067871,0.7577890547369118
2017,escape room,hip hop,1,3651458.0,5.640549659729004,0.62973830256766
2017,escape room,rap,1,3651458.0,5.033569812774658,0.5617056150982106
2017,hip pop,r&b,1,475588934.0,1.7544234991073608,0.1941660049386267
2017,hip pop,trap soul,1,475588934.0,3.8206911087036133,0.4257614017500159
2017,queens hip hop,r&b,1,475588934.0,3.2541210651397705,0.3622580039078296
2017,queens hip hop,trap soul,1,475588934.0,5.432143211364746,0.6063792885257161
2017,canadian hip hop,new orleans rap,1,16292090.0,3.1017911434173584,0.34518426742582403
2017,new orleans rap,toronto rap,1,16292090.0,3.9033939838409424,0.43503106512562056
2017,canadian hip hop,hip pop,1,16292090.0,2.7605831623077393,0.3069403355104725
2017,canadian hip hop,queens hip hop,1,16292090.0,4.323581695556641,0.48212735574069815
2017,canadian pop,hip pop,1,16292090.0,4.689211845397949,0.5231086203384874
2017,canadian pop,queens hip hop,1,16292090.0,6.220503807067871,0.6947418433779429
2017,hip pop,new orleans rap,1,16292090.0,1.6217682361602783,0.17929748155924127
2017,new orleans rap,queens hip hop,1,16292090.0,2.682110548019409,0.2981448164012686
2017,australian pop,big room,1,253622549.0,3.980780839920044,0.44370488818628767
2017,australian pop,edm,1,253622549.0,3.7701327800750732,0.42009462551712745
2017,australian pop,progressive house,1,253622549.0,4.08380651473999,0.45525241084544066
2017,progressive house,viral pop,1,253622549.0,4.1546759605407715,0.463195736940187
2017,australian pop,tropical house,1,253622549.0,1.8870997428894043,0.20903687993247663
2017,album rock,experimental rock,1,31672140.0,0.5410193800926208,0.05816290101797636
2017,art rock,experimental rock,1,31672140.0,0.2428782433271408,0.024746070325609278
2017,classic rock,experimental rock,1,31672140.0,0.6353528499603271,0.06873616717437495
2017,experimental rock,folk rock,1,31672140.0,0.766526460647583,0.08343862114365233
2017,experimental rock,mellow gold,1,31672140.0,0.6759738922119141,0.07328913328363257
2017,experimental rock,psychedelic rock,1,31672140.0,0.3204076290130615,0.033435868664935975
2017,experimental rock,rock,1,31672140.0,0.9074869751930237,0.09923802977265751
2017,album rock,experimental,1,31672140.0,2.047612190246582,0.22702774605562928
2017,album rock,experimental pop,1,31672140.0,1.5594879388809204,0.1723168609973371
2017,art rock,experimental,1,31672140.0,2.0653414726257324,0.22901491372389796
2017,art rock,experimental pop,1,31672140.0,1.3204044103622437,0.1455194392107325
2017,classic rock,experimental,1,31672140.0,1.8036432266235352,0.19968274549639223
2017,classic rock,experimental pop,1,31672140.0,1.7127329111099243,0.1894931599374639
2017,experimental,folk rock,1,31672140.0,1.530642032623291,0.1690836984219313
2017,experimental pop,folk rock,1,31672140.0,1.8647081851959229,0.20652714611815223
2017,experimental,mellow gold,1,31672140.0,1.7257450819015503,0.19095161519459927
2017,experimental pop,mellow gold,1,31672140.0,1.7629791498184204,0.19512495590519327
2017,experimental,psychedelic rock,1,31672140.0,1.9699856042861938,0.21832705312741635
2017,experimental pop,psychedelic rock,1,31672140.0,1.4159393310546875,0.1562273686988371
2017,experimental,rock,1,31672140.0,2.1767685413360596,0.24150409763872524
2017,experimental pop,rock,1,31672140.0,1.8634816408157349,0.20638967020210092
2017,experimental,experimental rock,1,31672140.0,2.290210008621216,0.25421906326503424
2017,experimental pop,experimental rock,1,31672140.0,1.0987133979797363,0.12067143900795249
2017,boy band,deep tropical house,1,183055339.0,2.524805784225464,0.28051348006226495
2017,dance pop,deep tropical house,1,183055339.0,3.026265859603882,0.33671909670309624
2017,boy band,edm,1,183055339.0,4.304702281951904,0.4800112768431493
2017,boy band,electro house,1,183055339.0,4.370960235595703,0.48743772876775976
2017,boy band,electropop,1,183055339.0,1.3115317821502686,0.14452496015972813
2017,boy band,pop edm,1,183055339.0,4.058955192565918,0.4524669769580476
2017,boy band,tropical house,1,183055339.0,2.512204647064209,0.27910109507032005
2017,contemporary country,country dawn,1,14896115.0,1.5970239639282227,0.17652404625019544
2017,country,country road,1,14896115.0,2.587991952896118,0.2875956342509622
2017,country dawn,country road,1,14896115.0,1.1829814910888672,0.13011653816718566
2017,indie electropop,nyc pop,1,43846788.0,1.3335022926330566,0.1469875013474131
2017,indie pop,nyc pop,1,43846788.0,6.1051154136657715,0.6818086586184868
2017,indie poptimism,nyc pop,1,43846788.0,0.38772282004356384,0.04098081991217055
2017,indietronica,nyc pop,1,43846788.0,2.262979030609131,0.2511669081961643
2017,la pop,nyc pop,1,43846788.0,0.3894079625606537,0.041169697310294906
2017,nyc pop,pop edm,1,43846788.0,3.5777246952056885,0.3985287709501327
2017,alternative metal,gangster rap,1,4879064.0,6.2751336097717285,0.7008649664313986
2017,alternative metal,southern hip hop,1,4879064.0,5.525110244750977,0.6167993991093925
2017,alternative metal,trap,1,4879064.0,5.527236461639404,0.6170377138570542
2017,alternative metal,underground hip hop,1,4879064.0,5.788815498352051,0.646356520638739
2017,gangster rap,nu metal,1,4879064.0,6.269325256347656,0.7002139433452207
2017,nu metal,southern hip hop,1,4879064.0,5.519245624542236,0.6161420694207871
2017,nu metal,trap,1,4879064.0,5.5211968421936035,0.6163607695659837
2017,nu metal,underground hip hop,1,4879064.0,5.78276252746582,0.6456780798657367
2017,gangster rap,post-grunge,1,4879064.0,6.859154224395752,0.7663242928815245
2017,post-grunge,southern hip hop,1,4879064.0,6.107570171356201,0.6820837975108309
2017,post-grunge,trap,1,4879064.0,6.104769229888916,0.681769856979823
2017,post-grunge,underground hip hop,1,4879064.0,6.365972995758057,0.7110466019300635
2017,gangster rap,rap metal,1,4879064.0,7.713748455047607,0.8621105739234142
2017,rap metal,southern hip hop,1,4879064.0,6.963150978088379,0.7779806578783346
2017,rap metal,trap,1,4879064.0,6.963421821594238,0.7780110150832397
2017,rap metal,underground hip hop,1,4879064.0,7.224856853485107,0.8073136812383728
2017,alternative metal,grime,1,4879064.0,6.6963114738464355,0.7480722372154647
2017,alternative metal,uk hip hop,1,4879064.0,6.6100311279296875,0.7384015968507747
2017,grime,nu metal,1,4879064.0,6.690383434295654,0.7474077992376826
2017,nu metal,uk hip hop,1,4879064.0,6.6041035652160645,0.7377372123187758
2017,grime,post-grunge,1,4879064.0,7.277005672454834,0.8131587258814038
2017,post-grunge,uk hip hop,1,4879064.0,7.19073486328125,0.8034891544323794
2017,grime,rap metal,1,4879064.0,8.133695602416992,0.9091799011408251
2017,rap metal,uk hip hop,1,4879064.0,8.047418594360352,0.8995096348966181
2017,gangster rap,grime,1,4879064.0,2.4932234287261963,0.27697360549804023
2017,gangster rap,uk hip hop,1,4879064.0,2.4113566875457764,0.2677976593034234
2017,grime,southern hip hop,1,4879064.0,1.5352550745010376,0.16960074629086297
2017,grime,trap,1,4879064.0,2.026740074157715,0.22468831722973817
2017,grime,underground hip hop,1,4879064.0,2.2595040798187256,0.2507774220504848
2017,uk hip hop,underground hip hop,1,4879064.0,2.1829311847686768,0.2421948309418829
2017,alternative r&b,canadian contemporary r&b,1,449117181.0,3.7978086471557617,0.423196645501801
2017,canadian contemporary r&b,dmv rap,1,449117181.0,5.809199810028076,0.648641274428331
2017,canadian pop,dmv rap,1,449117181.0,6.8587541580200195,0.7662794518693494
2017,conscious hip hop,electropop,1,449117181.0,6.899701118469238,0.7708689481714814
2017,dmv rap,electropop,1,449117181.0,7.653541088104248,0.8553622955428898
2017,dmv rap,post-teen pop,1,449117181.0,8.04053783416748,0.8987384122438353
2017,alternative r&b,conscious hip hop,1,449117181.0,3.7780721187591553,0.42098449780879993
2017,alternative r&b,dmv rap,1,449117181.0,2.0444834232330322,0.22667706154861372
2017,liquid funk,pop,1,12833526.0,5.7184038162231445,0.6384645024959449
2017,liquid funk,post-teen pop,1,12833526.0,5.797549247741699,0.647335433605362
2017,dance pop,talent show,1,12833526.0,3.082345485687256,0.3430047216606259
2017,edm,talent show,1,12833526.0,4.446584224700928,0.4959139627676272
2017,liquid funk,talent show,1,12833526.0,5.760890007019043,0.6432265217865165
2017,talent show,tropical house,1,12833526.0,2.6443746089935303,0.2939152240037686
2017,talent show,uk dance,1,12833526.0,3.637709617614746,0.4052521168727553
2017,talent show,uk funky,1,12833526.0,3.8043997287750244,0.42393539984123907
2017,talent show,uk pop,1,12833526.0,0.6599255204200745,0.07149036868216158
2017,liquid funk,uk pop,1,12833526.0,6.230201721191406,0.6958288237183654
2017,hip hop,scandipop,1,11670768.0,4.007922172546387,0.4467469954479003
2017,hip hop,swedish electropop,1,11670768.0,6.648210048675537,0.7426808403809451
2017,hip hop,swedish pop,1,11670768.0,6.420951843261719,0.717208847296883
2017,pop rap,scandipop,1,11670768.0,3.4877843856811523,0.3884479074758491
2017,pop rap,swedish electropop,1,11670768.0,6.102212429046631,0.6814832806898561
2017,pop rap,swedish pop,1,11670768.0,5.881227493286133,0.6567144203306733
2017,r&b,scandipop,1,11670768.0,1.2975815534591675,0.14296136368542806
2017,r&b,swedish electropop,1,11670768.0,4.0538201332092285,0.4518914193178662
2017,r&b,swedish pop,1,11670768.0,3.788280963897705,0.4221287453060108
2017,scandipop,southern hip hop,1,11670768.0,3.422978401184082,0.3811841979613374
2017,southern hip hop,swedish electropop,1,11670768.0,6.030669689178467,0.6734644891491132
2017,southern hip hop,swedish pop,1,11670768.0,5.811316967010498,0.6488785737061104
2017,scandipop,trap,1,11670768.0,3.590654134750366,0.3999779533638684
2017,swedish electropop,trap,1,11670768.0,6.09287166595459,0.680436331241113
2017,swedish pop,trap,1,11670768.0,5.899240493774414,0.6587333882399958
2017,edm,trap soul,1,11670768.0,7.806105613708496,0.8724623273502708
2017,scandipop,trap soul,1,11670768.0,4.498442649841309,0.5017264589286384
2017,swedish electropop,trap soul,1,11670768.0,6.811330795288086,0.7609640549386593
2017,swedish pop,trap soul,1,11670768.0,6.663590908050537,0.7444047875665419
2017,trap soul,tropical house,1,11670768.0,6.799678802490234,0.7596580537783404
2017,trap soul,uk pop,1,11670768.0,7.450773239135742,0.8326352778882748
2017,norwegian pop,pop rap,1,152647281.0,4.655425548553467,0.5193217193639257
2017,colombian pop,panamanian pop,1,90917554.0,0.7596797347068787,0.0826712131836514
2017,panamanian pop,reggaeton,1,90917554.0,2.3091816902160645,0.2563454839216484
2017,colombian pop,pop reggaeton,1,90917554.0,1.772098422050476,0.19614707978760107
2017,bedroom pop,electropop,1,3396784.0,2.4443016052246094,0.27149025519338116
2017,electropop,indie r&b,1,3396784.0,4.87904691696167,0.5443860814588837
2017,bedroom pop,indie pop,1,3396784.0,3.7230210304260254,0.41481415540581307
2017,indie pop,indie r&b,1,3396784.0,5.126745700836182,0.5721491349349652
