source,target,weight,avg_streams,hyperbolic_distance
contemporary country,progressive electro house,2,113965893.5,3.0584819316864014
country road,progressive electro house,2,113965893.5,2.9042882919311523
atl hip hop,urban contemporary,2,8485979.0,2.771031618118286
hip hop,reggaeton,2,218731393.0,3.7585763931274414
miami hip hop,new orleans rap,2,5732504.0,1.1731764078140259
french hip hop,rap conscient,2,5716607.0,0.6390138864517212
pop urbaine,rap conscient,2,5716607.0,0.36662372946739197
alternative r&b,melodic rap,2,22179667.0,1.555448055267334
cali rap,queens hip hop,2,5421875.0,3.0205225944519043
cali rap,sudanese pop,2,5421875.0,3.8290891647338867
miami hip hop,queens hip hop,2,5421875.0,1.6430402994155884
miami hip hop,sudanese pop,2,5421875.0,2.3962554931640625
alternative r&b,miami hip hop,2,5421875.0,2.48116397857666
cali rap,meme rap,2,5421875.0,4.402682304382324
italian alternative,italian hip hop,2,10953128.0,6.378741264343262
italian hip hop,italian pop,2,10953128.0,6.629115581512451
italian alternative,trap italiana,2,10953128.0,6.6740217208862305
italian pop,trap italiana,2,10953128.0,6.979744911193848
electronic trap,funk das antigas,2,25300522.0,6.924267768859863
electronic trap,pagode baiano,2,25300522.0,7.393683910369873
afrofuturismo brasileiro,funk carioca,2,46174772.0,2.3902878761291504
bass trap,funk carioca,2,46174772.0,7.623229026794434
chicago rap,emo rap,2,31749730.5,7.703986644744873
country rap,k-pop,2,9920697.0,5.508396148681641
k-pop,pop rap,2,9920697.0,6.295620441436768
canadian contemporary r&b,electro house,2,141789997.5,3.1776814460754395
canadian pop,electro house,2,141789997.5,3.5941848754882812
dance pop,rock,2,22604125.0,3.879141330718994
modern alternative rock,post-teen pop,2,41613256.0,5.392849922180176
hip hop,instrumental grime,2,21329917.5,6.60276985168457
grime,pop rap,2,23356168.5,1.6220818758010864
instrumental grime,pop rap,2,21329917.5,6.0123467445373535
grime,rap,2,23356168.5,1.5111708641052246
instrumental grime,southern hip hop,2,21329917.5,5.929015636444092
grime,trap,2,23356168.5,2.026740074157715
cali rap,gangster rap,2,17972896.0,2.3206517696380615
cali rap,pop,2,11050567.0,7.550051212310791
brostep,trap,2,26645172.5,7.283870697021484
k-pop,uk pop,2,52831804.0,0.6609578132629395
pop rap,pop reggaeton,2,66700604.0,3.3260982036590576
electropop,reggaeton flow,2,110807451.5,6.184634685516357
electropop,tropical,2,110807451.5,5.880921363830566
pop reggaeton,post-teen pop,2,128974936.0,6.353890419006348
hip pop,r&b,2,38991850.5,1.7544234991073608
queens hip hop,r&b,2,38991850.5,3.2541210651397705
canadian hip hop,emo rap,2,51903174.0,7.553559303283691
latin hip hop,melodic rap,2,22412448.5,5.3354315757751465
melodic rap,perreo,2,22412448.5,5.895330429077148
melodic rap,reggaeton,2,22412448.5,5.4626359939575195
melodic rap,reggaeton flow,2,22412448.5,5.1333489418029785
melodic rap,trap latino,2,22412448.5,5.349234580993652
melodic rap,tropical,2,22412448.5,6.858391761779785
perreo,pop rap,2,40253485.0,3.8586411476135254
deep big room,edm,2,26963555.5,1.1005021333694458
edm,progressive electro house,2,63268259.0,0.17166414856910706
big room,indie poptimism,2,14778821.0,4.026540756225586
big room,indietronica,2,14778821.0,2.339938163757324
big room,pop edm,2,26963555.5,1.2305783033370972
electro house,indie poptimism,2,14362365.0,3.883991003036499
electropop,pop edm,2,25648324.0,3.196532964706421
dance pop,indietronica,2,14778821.0,2.623521327972412
deep big room,pop,2,24597139.0,5.081130504608154
dance pop,future house,2,24597139.0,4.780701637268066
future house,pop,2,24597139.0,4.567677974700928
future house,tropical house,2,24597139.0,2.603872537612915
progressive house,tropical house,2,24597139.0,2.9822404384613037
edm,nyc pop,2,24597139.0,3.8369457721710205
contemporary country,electro house,2,109401235.5,3.0225260257720947
bmore,uk pop,2,158959023.5,5.2787580490112305
moombahton,uk pop,2,158959023.5,4.635209560394287
chicago rap,underground hip hop,2,23622593.5,0.7886645793914795
indie poptimism,post-teen pop,2,223102752.0,1.0690639019012451
funk das antigas,funk ostentacao,2,7369768.0,2.2657077312469482
hip hop,houston rap,2,32691330.5,1.8165574073791504
edm,funk carioca,2,25188915.0,8.20757007598877
funk carioca,pop rap,2,25188915.0,3.968111038208008
edm,funk das antigas,2,25188915.0,7.114027976989746
funk das antigas,pop rap,2,25188915.0,3.4420011043548584
edm,pagode baiano,2,25188915.0,7.592350006103516
pagode baiano,pop rap,2,25188915.0,5.507839679718018
bmore,reggaeton,2,92639967.0,3.898665428161621
dembow,edm,2,92639967.0,8.144290924072266
edm,rap dominicano,2,92639967.0,7.948408603668213
dembow,moombahton,2,92639967.0,7.856602668762207
moombahton,rap dominicano,2,92639967.0,7.660717010498047
moombahton,reggaeton flow,2,92639967.0,7.127892971038818
moombahton,tropical,2,92639967.0,7.002012252807617
dembow,pop,2,92639967.0,7.1708664894104
pop,rap dominicano,2,92639967.0,6.974729061126709
dembow,tropical house,2,92639967.0,7.063168048858643
rap dominicano,tropical house,2,92639967.0,6.867196559906006
reggaeton flow,tropical house,2,92639967.0,6.336513996124268
dance pop,rap latina,2,102722839.5,3.971574068069458
pop,rap latina,2,102722839.5,5.978263854980469
boy band,tropical,2,103506300.0,5.944121837615967
pop rock,tropical,2,103506300.0,6.126998424530029
canadian contemporary r&b,dance pop,2,125913318.0,1.5155417919158936
canadian contemporary r&b,post-teen pop,2,125913318.0,2.30063796043396
dance pop,neo mellow,2,13940970.0,3.022446393966675
edm,pop rock,2,33101714.5,4.4463791847229
pop rock,tropical house,2,33101714.5,3.828253984451294
dance pop,trap queen,2,72371104.0,3.9889585971832275
post-teen pop,trap queen,2,72371104.0,6.024157524108887
electropop,house,2,31692062.5,5.771187782287598
big room,latin pop,2,53275751.0,4.164924144744873
electro house,latin pop,2,53275751.0,4.0249223709106445
latin pop,progressive electro house,2,53275751.0,4.065876483917236
dance pop,east coast hip hop,2,8809947.0,5.363446235656738
east coast hip hop,pop rap,2,8809947.0,1.5807310342788696
east coast hip hop,post-teen pop,2,8809947.0,7.398898601531982
edm,video game music,2,42228837.0,8.38595199584961
moombahton,video game music,2,42228837.0,8.106827735900879
tropical house,video game music,2,42228837.0,7.523689270019531
alternative r&b,moombahton,2,42228837.0,6.465895652770996
glam rock,rock,2,188312168.0,0.9942677021026611
k-pop,tropical house,2,13174754.0,2.6527295112609863
k-pop boy group,tropical house,2,13174754.0,2.6973443031311035
afropop,dance pop,2,12054533.5,1.9574731588363647
afropop,post-teen pop,2,12054533.5,4.6731061935424805
afropop,r&b,2,12054533.5,2.021911382675171
east coast hip hop,hip hop,2,29520540.5,0.8820766806602478
afrobeat,hip hop,2,12651284.0,4.509407043457031
afropop,hip hop,2,12651284.0,4.722929954528809
hip hop,malian blues,2,12651284.0,3.714344024658203
hip hop,mande pop,2,12651284.0,4.529468536376953
hip hop,wassoulou,2,12651284.0,4.859394550323486
hip hop,world,2,12651284.0,3.4460623264312744
afrobeat,pop rap,2,12651284.0,4.0221357345581055
malian blues,pop rap,2,12651284.0,3.2093348503112793
mande pop,pop rap,2,12651284.0,4.039272308349609
pop rap,wassoulou,2,12651284.0,4.372093200683594
pop rap,world,2,12651284.0,2.9215047359466553
afrobeat,rap,2,12651284.0,3.9751954078674316
malian blues,rap,2,12651284.0,3.157224655151367
mande pop,rap,2,12651284.0,3.991466760635376
rap,wassoulou,2,12651284.0,4.325128555297852
rap,world,2,12651284.0,2.8635354042053223
trap soul,tropical house,2,24671315.5,6.799678802490234
social media pop,tropical house,2,51044574.5,3.260404586791992
hip hop,social media pop,2,12395171.5,7.31953763961792
pop rap,social media pop,2,12395171.5,6.781806945800781
social media pop,southern hip hop,2,12395171.5,6.712412357330322
electropop,hip hop,2,20012659.0,6.49610710144043
electropop,r&b,2,20012659.0,3.8724935054779053
electropop,trap soul,2,20012659.0,6.71915340423584
edm,rock,2,4567384.5,5.1632304191589355
rock,tropical house,2,4567384.5,4.383265972137451
edm,urban contemporary,2,152446241.0,4.974209308624268
tropical house,urban contemporary,2,152446241.0,3.8604612350463867
reggaeton,venezuelan hip hop,2,125581523.0,3.5315754413604736
canadian hip hop,urban contemporary,2,14762782.5,3.943692207336426
toronto rap,urban contemporary,2,14762782.5,4.156108379364014
adult standards,canadian pop,2,7194733.5,4.498848915100098
electro house,pop rap,2,83536959.5,7.174261093139648
dance pop,dutch edm,2,103252399.0,4.748428821563721
dance pop,trance,2,103252399.0,4.987677097320557
brostep,edm,2,103252399.0,0.29943299293518066
dutch edm,edm,2,103252399.0,0.168809711933136
edm,trance,2,103252399.0,2.249779224395752
dutch edm,pop,2,103252399.0,4.543631076812744
pop,trance,2,103252399.0,4.979494094848633
dutch edm,tropical house,2,103252399.0,2.594245195388794
trance,tropical house,2,103252399.0,3.34116268157959
brostep,melodic rap,2,21626063.0,8.227442741394043
adult standards,dance pop,2,7417650.0,4.2397780418396
contemporary country,hip pop,2,7766318.0,5.498723983764648
country,hip pop,2,7766318.0,3.6818020343780518
country road,hip pop,2,7766318.0,5.0866851806640625
progressive house,uk pop,2,198057620.5,5.216050148010254
dance pop,hollywood,2,370767966.5,5.299659252166748
hollywood,post-teen pop,2,370767966.5,6.654042720794678
basshall,reggaeton,2,101939379.0,1.6072889566421509
basshall,tropical,2,101939379.0,4.757411956787109
dutch hip hop,reggaeton,2,101939379.0,3.9246366024017334
dutch hip hop,tropical,2,101939379.0,5.750600337982178
dutch house,reggaeton,2,101939379.0,7.795022010803223
dutch house,tropical,2,101939379.0,7.436575889587402
basshall,edm,2,101939379.0,6.747391700744629
basshall,tropical house,2,101939379.0,5.676864147186279
dutch hip hop,edm,2,101939379.0,7.209692001342773
dutch hip hop,tropical house,2,101939379.0,6.168435096740723
dutch house,edm,2,101939379.0,0.22487285733222961
dutch house,tropical house,2,101939379.0,2.625333309173584
latin hip hop,tropical house,2,101939379.0,6.4528679847717285
belgian dance,reggaeton,2,101939379.0,6.858664035797119
big room,reggaeton,2,101939379.0,7.841810703277588
progressive electro house,reggaeton,2,101939379.0,7.744207859039307
belgian dance,tropical,2,101939379.0,6.538163661956787
big room,tropical,2,101939379.0,7.483376979827881
progressive electro house,tropical,2,101939379.0,7.385364055633545
edm,rap latina,2,101939379.0,6.901218891143799
rap latina,tropical house,2,101939379.0,5.837501525878906
belgian dance,belgian edm,2,101939379.0,1.0960255861282349
belgian edm,big room,2,101939379.0,0.9368199706077576
belgian edm,electro house,2,101939379.0,0.7955499887466431
belgian edm,progressive electro house,2,101939379.0,0.83686763048172
brega funk,funk carioca,2,16105062.5,0.08835960179567337
chicago rap,hip pop,2,14219846.0,2.780287027359009
german dance,pop edm,2,26699509.0,0.6578553915023804
conscious hip hop,dance pop,2,5568922.0,5.22351598739624
conscious hip hop,miami hip hop,2,5568922.0,1.4812939167022705
miami hip hop,post-teen pop,2,84150960.0,6.253586769104004
canadian pop,urban contemporary,2,13552185.5,2.8011510372161865
post-teen pop,urban contemporary,2,34070253.0,3.983367443084717
reggaeton,rock en espanol,2,6882345.0,5.454183101654053
boston hip hop,hip hop,2,29920991.5,2.1392974853515625
boston hip hop,rap,2,29920991.5,1.222606897354126
canadian hip hop,philly rap,2,222835208.0,3.240875482559204
philly rap,toronto rap,2,222835208.0,4.065296173095703
dance pop,trap soul,2,44839515.5,5.29957389831543
houston rap,pop,2,60349059.0,6.903855323791504
hip pop,pop rap,2,60349059.0,0.5164247155189514
pop rap,trap queen,2,60349059.0,0.7240442633628845
afropop,reggaeton,2,5383079.0,4.16639518737793
ghanaian hip hop,reggaeton,2,5383079.0,0.8101259469985962
reggaeton,swedish dancehall,2,5383079.0,2.075714111328125
post-teen pop,social media pop,2,11645980.0,0.621828556060791
atl hip hop,emo rap,2,5026402.5,6.457650661468506
electro latino,tropical,2,90134801.5,2.20009446144104
detroit hip hop,southern hip hop,2,5328441.5,1.452933430671692
azonto,pop,2,11457783.0,5.91641092300415
electropop,etherpop,2,315119110.0,6.466134548187256
atl hip hop,country,2,15525284.0,3.7537479400634766
atl trap,country,2,15525284.0,5.36143159866333
country,gangster rap,2,15525284.0,4.789465427398682
country,melodic rap,2,15525284.0,4.817130088806152
country,rap,2,15525284.0,4.023353099822998
country,trap,2,15525284.0,3.9540247917175293
dance pop,talent show,2,44055662.5,3.082345485687256
pop,talent show,2,44055662.5,0.04278755933046341
post-teen pop,talent show,2,44055662.5,0.03664182499051094
queens hip hop,uk pop,2,41010603.0,7.727820873260498
dirty south rap,r&b,2,6100285.5,2.2967522144317627
miami hip hop,r&b,2,6100285.5,2.163059711456299
neo mellow,southern hip hop,2,6818858.0,4.72959041595459
neo soul,southern hip hop,2,6818858.0,3.3488752841949463
neo mellow,trap,2,6818858.0,4.72686243057251
neo soul,trap,2,6818858.0,3.3056869506835938
gangster rap,urban contemporary,2,6818858.0,3.414857864379883
dfw rap,trap soul,2,116361534.5,3.3171467781066895
gangster rap,uk pop,2,27609991.5,7.292342185974121
complextro,post-teen pop,2,56878718.5,4.494772434234619
german techno,post-teen pop,2,56878718.5,6.7620158195495605
dance pop,detroit hip hop,2,5381713.0,5.373483180999756
hip hop,new orleans rap,2,5381713.0,1.820016622543335
new orleans rap,southern hip hop,2,5381713.0,1.1269164085388184
dance pop,new orleans rap,2,5381713.0,5.215819358825684
new orleans rap,pop,2,5381713.0,7.127136707305908
rap,smooth jazz,2,19916542.0,3.1635825634002686
rap,smooth saxophone,2,19916542.0,5.605973720550537
atl trap,gangster rap,2,39141382.0,5.040774822235107
atl hip hop,florida rap,2,204926585.5,3.1018075942993164
florida rap,hip hop,2,204926585.5,4.99464750289917
florida rap,pop rap,2,204926585.5,4.272329330444336
florida rap,southern hip hop,2,204926585.5,4.152486801147461
florida rap,trap,2,204926585.5,2.9674153327941895
emo rap,reggaeton,2,129294428.0,7.143674850463867
miami hip hop,reggaeton,2,129294428.0,3.424962043762207
country pop,post-teen pop,2,71962736.0,4.672122955322266
reggaeton,trap brasileiro,2,19034981.0,5.696630001068115
trap brasileiro,tropical,2,19034981.0,6.969795227050781
melodic rap,tropical house,2,86719636.5,7.025799751281738
blues rock,pop rap,2,5120047.0,5.122120380401611
blues rock,rap,2,5120047.0,5.0481977462768555
blues rock,trap,2,5120047.0,4.981720924377441
classic rock,pop rap,2,5120047.0,5.265451431274414
classic rock,rap,2,5120047.0,5.191588401794434
classic rock,trap,2,5120047.0,5.12592077255249
mexican classic rock,pop rap,2,5120047.0,6.332986354827881
mexican classic rock,rap,2,5120047.0,6.259073734283447
mexican classic rock,trap,2,5120047.0,6.192599296569824
rock,trap,2,5120047.0,5.1052961349487305
atl trap,pop,2,107135447.0,7.823455333709717
big room,dfw rap,2,29329972.0,7.938266754150391
big room,melodic rap,2,29329972.0,8.23534107208252
canadian electronic,rap,2,29329972.0,5.477100372314453
deep big room,rap,2,29329972.0,7.637476921081543
dfw rap,electro house,2,29329972.0,7.800961971282959
electro house,melodic rap,2,29329972.0,8.098064422607422
pop edm,rap,2,29329972.0,6.9641876220703125
big room,canadian hip hop,2,29329972.0,8.155521392822266
big room,toronto rap,2,29329972.0,8.272414207458496
big room,trap,2,29329972.0,7.291660308837891
big room,trap soul,2,29329972.0,7.991539478302002
canadian hip hop,electro house,2,29329972.0,8.018197059631348
electro house,toronto rap,2,29329972.0,8.135144233703613
electro house,trap,2,29329972.0,7.154303550720215
electro house,trap soul,2,29329972.0,7.854405879974365
big room,electro house,2,29329972.0,0.14393110573291779
dutch edm,rap,2,29329972.0,7.18568229675293
house,rap,2,29329972.0,4.06282901763916
rap,trance,2,29329972.0,7.3245110511779785
dominican pop,reggaeton,2,28584706.0,3.630221366882324
dominican pop,tropical,2,28584706.0,2.1500375270843506
rap dominicano,tropical,2,28584706.0,5.706818580627441
rap,social media pop,2,4777684.0,6.719481468200684
atl hip hop,dmv rap,1,5327833.0,3.173327922821045
dirty south rap,dmv rap,1,5327833.0,4.3556671142578125
dmv rap,southern hip hop,1,5327833.0,4.224607467651367
dmv rap,trap,1,5327833.0,3.0383973121643066
bmore,contemporary country,1,33003595.0,4.341599464416504
bmore,country road,1,33003595.0,3.926156997680664
bmore,deep talent show,1,33003595.0,3.2771317958831787
deep talent show,edm,1,33003595.0,3.6954262256622314
deep talent show,electropop,1,33003595.0,3.320547342300415
contemporary country,moombahton,1,33003595.0,2.7653684616088867
country road,moombahton,1,33003595.0,2.594148874282837
deep talent show,moombahton,1,33003595.0,3.427605628967285
deep talent show,pop,1,33003595.0,3.8666129112243652
deep talent show,tropical house,1,33003595.0,3.0839970111846924
art pop,hip hop,1,5687330.0,5.964953899383545
art pop,southern hip hop,1,5687330.0,5.314627170562744
art pop,trap,1,5687330.0,5.262159824371338
hip hop,indie r&b,1,5687330.0,3.078674554824829
indie r&b,pop rap,1,5687330.0,2.4201371669769287
indie r&b,southern hip hop,1,5687330.0,2.3183505535125732
indie r&b,trap,1,5687330.0,1.8025217056274414
hip hop,uk alternative pop,1,5687330.0,5.589018821716309
pop rap,uk alternative pop,1,5687330.0,5.0391011238098145
southern hip hop,uk alternative pop,1,5687330.0,4.966536998748779
trap,uk alternative pop,1,5687330.0,5.012471675872803
dance pop,finnish pop,1,76627763.0,2.8060014247894287
deep euro house,finnish pop,1,76627763.0,7.940932750701904
deep house,finnish pop,1,76627763.0,5.761579990386963
edm,finnish pop,1,76627763.0,3.8431365489959717
finnish pop,german dance,1,76627763.0,3.529768705368042
finnish pop,pop,1,76627763.0,0.68097984790802
finnish pop,tropical house,1,76627763.0,1.9775508642196655
dfw rap,gangster rap,1,505537957.0,3.7216756343841553
latin viral pop,rap latina,1,18605163.0,4.199102878570557
boy band,dance pop,1,23990532.0,2.930306911468506
boy band,post-teen pop,1,23990532.0,0.18722642958164215
dance pop,reggae fusion,1,18332753.0,4.312151908874512
post-teen pop,reggae fusion,1,18332753.0,6.549609661102295
dirty south rap,edm,1,4931256.0,7.189788341522217
dirty south rap,electronic trap,1,4931256.0,7.00712251663208
dance pop,underground hip hop,1,4931256.0,4.681999683380127
edm,underground hip hop,1,4931256.0,7.370553016662598
electronic trap,underground hip hop,1,4931256.0,7.1904778480529785
pop,underground hip hop,1,4931256.0,6.536590099334717
dirty south rap,underground hip hop,1,4931256.0,2.0107803344726562
bachata,latin viral pop,1,97499841.0,3.7888803482055664
bachata,rap latina,1,97499841.0,4.061227321624756
celtic,new wave pop,1,30103466.0,3.6006412506103516
celtic punk,new wave pop,1,30103466.0,3.1144487857818604
celtic rock,new wave pop,1,30103466.0,3.1943085193634033
folk punk,new wave pop,1,30103466.0,1.2913672924041748
irish folk,new wave pop,1,30103466.0,2.640723466873169
new wave pop,punk,1,30103466.0,2.8979992866516113
atl hip hop,indie pop rap,1,5062370.0,0.9968079328536987
indie pop rap,melodic rap,1,5062370.0,2.722590446472168
indie pop rap,southern hip hop,1,5062370.0,1.9742249250411987
big room,bubblegum dance,1,104395994.0,4.325024604797363
bubblegum dance,dance pop,1,104395994.0,0.5640097856521606
bubblegum dance,dutch house,1,104395994.0,4.278224945068359
bubblegum dance,edm,1,104395994.0,4.129813194274902
bubblegum dance,electro house,1,104395994.0,4.185640335083008
bubblegum dance,pop,1,104395994.0,2.481482744216919
bubblegum dance,progressive electro house,1,104395994.0,4.226370811462402
bubblegum dance,tropical house,1,104395994.0,2.8238890171051025
big room,eurodance,1,104395994.0,1.081601858139038
dance pop,eurodance,1,104395994.0,3.733172655105591
dutch house,eurodance,1,104395994.0,1.0348329544067383
electro house,eurodance,1,104395994.0,0.9409902095794678
eurodance,pop,1,104395994.0,3.53328275680542
eurodance,progressive electro house,1,104395994.0,0.9821420311927795
dutch house,europop,1,104395994.0,4.321173667907715
electro house,europop,1,104395994.0,4.227802753448486
europop,progressive electro house,1,104395994.0,4.268810749053955
chicago rap,neo mellow,1,4674004.0,5.736442565917969
chicago rap,neo soul,1,4674004.0,4.309590816497803
cali rap,canadian hip hop,1,76901724.0,3.5272982120513916
cali rap,toronto rap,1,76901724.0,4.333307266235352
canadian hip hop,underground hip hop,1,76901724.0,0.8540881276130676
toronto rap,underground hip hop,1,76901724.0,1.996969223022461
brostep,electropop,1,274105542.0,3.7095367908477783
brostep,indie pop,1,274105542.0,6.974171161651611
indie pop,progressive electro house,1,274105542.0,6.888589382171631
brostep,indie poptimism,1,274105542.0,4.028088092803955
brostep,indietronica,1,274105542.0,2.3296289443969727
brostep,neo-synthpop,1,274105542.0,1.4434298276901245
neo-synthpop,pop,1,274105542.0,3.200024127960205
neo-synthpop,progressive electro house,1,274105542.0,1.3513482809066772
brostep,shimmer pop,1,274105542.0,2.8258063793182373
pop,shimmer pop,1,274105542.0,3.4825539588928223
progressive electro house,shimmer pop,1,274105542.0,2.749814748764038
country rap,pop,1,78358328.0,5.4574294090271
british indie rock,brostep,1,12402011.0,5.951939105987549
brostep,modern alternative rock,1,12402011.0,5.295237064361572
brostep,rock,1,12402011.0,5.329524040222168
british indie rock,progressive electro house,1,12402011.0,5.868526935577393
progressive electro house,rock,1,12402011.0,5.244482040405273
alternative r&b,brostep,1,24222808.0,6.929096221923828
alternative r&b,progressive electro house,1,24222808.0,6.839795112609863
boy band,pop rap,1,26536605.0,6.131119251251221
alternative r&b,big room,1,4104898.0,6.937063217163086
alternative r&b,progressive house,1,4104898.0,6.791180610656738
latin viral pop,post-teen pop,1,10662332.0,3.6024467945098877
latin viral pop,video game music,1,10662332.0,7.084623336791992
rap latina,video game music,1,10662332.0,7.587637424468994
reggaeton,video game music,1,10662332.0,8.503252029418945
post-teen pop,video game music,1,10662332.0,8.06357479095459
k-pop,video game music,1,10662332.0,8.039936065673828
modern reggae,pop,1,4599461.0,6.767642974853516
modern reggae,pop rap,1,4599461.0,4.072579383850098
modern reggae,uk dancehall,1,4599461.0,0.7152010202407837
modern reggae,uk hip hop,1,4599461.0,5.340410232543945
pop,reggae,1,4599461.0,6.955267906188965
pop rap,reggae,1,4599461.0,4.3203911781311035
reggae,uk dancehall,1,4599461.0,0.6887364387512207
reggae,uk hip hop,1,4599461.0,5.582999229431152
pop,roots reggae,1,4599461.0,6.9548659324646
pop rap,roots reggae,1,4599461.0,4.316639423370361
roots reggae,uk dancehall,1,4599461.0,0.6965554356575012
roots reggae,uk hip hop,1,4599461.0,5.579551696777344
modern reggae,reggae fusion,1,4599461.0,0.3617876172065735
reggae,reggae fusion,1,4599461.0,0.48317664861679077
reggae fusion,roots reggae,1,4599461.0,0.4807392954826355
emo rap,modern reggae,1,4599461.0,7.243812084197998
miami hip hop,modern reggae,1,4599461.0,4.029172897338867
emo rap,reggae,1,4599461.0,7.432955741882324
miami hip hop,reggae,1,4599461.0,4.276311874389648
emo rap,roots reggae,1,4599461.0,7.432472229003906
miami hip hop,roots reggae,1,4599461.0,4.272600173950195
dancehall,pop rap,1,4599461.0,3.6595349311828613
dancehall,uk dancehall,1,4599461.0,0.9882851839065552
emo rap,uk dancehall,1,4599461.0,6.852842807769775
miami hip hop,uk dancehall,1,4599461.0,3.7852723598480225
emo rap,uk hip hop,1,4599461.0,7.716253757476807
miami hip hop,uk hip hop,1,4599461.0,1.505518913269043
brostep,contemporary country,1,184788700.0,3.1281843185424805
brostep,country road,1,184788700.0,2.9781291484832764
chicago rap,gospel,1,11183853.0,8.116257667541504
gospel,rap,1,11183853.0,7.21167516708374
bachata,puerto rican pop,1,18063397.0,2.099822759628296
dance pop,indie pop rap,1,20269191.0,5.1649932861328125
indie pop rap,indie poptimism,1,20269191.0,6.838430404663086
indie pop rap,pop,1,20269191.0,7.03670597076416
indie pop rap,post-teen pop,1,20269191.0,7.110178470611572
electropop,viral pop,1,20269191.0,1.1081379652023315
indie pop rap,viral pop,1,20269191.0,6.427182197570801
pop rap,viral pop,1,20269191.0,5.634632110595703
canadian hip hop,reggaeton,1,397209301.0,5.176147937774658
canadian pop,reggaeton,1,397209301.0,5.568312168121338
reggaeton,toronto rap,1,397209301.0,5.530332565307617
canadian hip hop,trap latino,1,397209301.0,5.057493686676025
canadian pop,trap latino,1,397209301.0,5.508599281311035
toronto rap,trap latino,1,397209301.0,5.417665958404541
emo rap,hip hop,1,6083295.0,7.216495037078857
emo rap,new orleans rap,1,6083295.0,7.552496433258057
pop,west coast rap,1,22795604.0,7.174515247344971
pop rap,west coast rap,1,22795604.0,1.2239242792129517
rap,west coast rap,1,22795604.0,1.3751566410064697
belgian hip hop,french hip hop,1,5716607.0,3.4009363651275635
belgian hip hop,pop urbaine,1,5716607.0,3.277416229248047
belgian hip hop,rap conscient,1,5716607.0,3.638509750366211
alternative r&b,queens hip hop,1,5421875.0,3.932837724685669
alternative r&b,sudanese pop,1,5421875.0,2.7160146236419678
melodic rap,queens hip hop,1,5421875.0,4.801513195037842
meme rap,queens hip hop,1,5421875.0,4.795780658721924
melodic rap,sudanese pop,1,5421875.0,3.888364791870117
meme rap,sudanese pop,1,5421875.0,3.567018508911133
alternative r&b,cali rap,1,5421875.0,3.557617664337158
alternative r&b,meme rap,1,5421875.0,0.8655274510383606
meme rap,miami hip hop,1,5421875.0,3.3395044803619385
meme rap,trap,1,5421875.0,2.3150553703308105
puerto rican pop,r&b en espanol,1,201418615.0,4.8679070472717285
afrofuturismo brasileiro,funk das antigas,1,46174772.0,1.2710850238800049
bass trap,funk das antigas,1,46174772.0,6.527187824249268
afrofuturismo brasileiro,pagode baiano,1,46174772.0,3.438397169113159
bass trap,pagode baiano,1,46174772.0,6.992621421813965
afrofuturismo brasileiro,reggaeton,1,46174772.0,1.8281569480895996
bass trap,reggaeton,1,46174772.0,7.069342136383057
pop nacional,reggaeton,1,46174772.0,3.4313910007476807
country rap,k-pop boy group,1,9920697.0,5.555699348449707
k-pop boy group,pop rap,1,9920697.0,6.342938423156738
k-pop,k-pop boy group,1,9920697.0,0.047517113387584686
canadian contemporary r&b,destroy techno,1,69974384.0,4.363799571990967
canadian pop,destroy techno,1,69974384.0,5.488790035247803
destroy techno,pop,1,69974384.0,6.586368560791016
dance pop,rap rock,1,40083425.0,4.247909069061279
electropop,rap rock,1,40083425.0,4.279861927032471
etherpop,rap rock,1,40083425.0,5.3365607261657715
indie poptimism,rap rock,1,40083425.0,4.482937812805176
pop,rap rock,1,40083425.0,4.8698344230651855
post-teen pop,rap rock,1,40083425.0,4.94742488861084
british indie rock,dance pop,1,40083425.0,4.826069355010986
british indie rock,electropop,1,40083425.0,5.260502338409424
electropop,modern alternative rock,1,40083425.0,4.774699687957764
electropop,modern rock,1,40083425.0,3.9223010540008545
electropop,rock,1,40083425.0,4.4939188957214355
british indie rock,etherpop,1,40083425.0,4.249547481536865
etherpop,modern alternative rock,1,40083425.0,4.93796443939209
etherpop,modern rock,1,40083425.0,4.112533092498779
etherpop,rock,1,40083425.0,2.250446081161499
british indie rock,indie poptimism,1,40083425.0,5.431694507598877
indie poptimism,modern alternative rock,1,40083425.0,4.960232734680176
indie poptimism,modern rock,1,40083425.0,4.105341911315918
indie poptimism,rock,1,40083425.0,4.651966571807861
british indie rock,post-teen pop,1,40083425.0,5.837836742401123
post-teen pop,rock,1,40083425.0,5.033563613891602
birmingham grime,east coast hip hop,1,37882151.0,3.5552432537078857
east coast hip hop,grime,1,37882151.0,3.169799566268921
east coast hip hop,instrumental grime,1,37882151.0,7.182791709899902
birmingham grime,hip hop,1,37882151.0,2.7076404094696045
grime,hip hop,1,37882151.0,2.3224658966064453
birmingham grime,pop rap,1,37882151.0,2.007179021835327
birmingham grime,rap,1,37882151.0,1.8953551054000854
birmingham grime,southern hip hop,1,37882151.0,1.9194823503494263
grime,southern hip hop,1,37882151.0,1.5352550745010376
birmingham grime,trap,1,37882151.0,2.346975326538086
edm,italo dance,1,276978590.0,0.9935674667358398
italo dance,tropical house,1,276978590.0,1.632049798965454
cali rap,conscious hip hop,1,24895225.0,2.85785174369812
electropop,permanent wave,1,159238851.0,4.920021057128906
