source,target,weight,avg_streams,hyperbolic_distance
east coast hip hop,electronica,2,12056880.0,7.195654392242432
alternative r&b,viral pop,2,46515589.5,5.348781108856201
adult standards,alternative hip hop,2,4205575.0,5.335020542144775
adult standards,art pop,2,4205575.0,2.7895236015319824
alternative hip hop,disco,2,4205575.0,4.085933685302734
art pop,disco,2,4205575.0,3.9136393070220947
alternative hip hop,jazz funk,2,4205575.0,4.827712535858154
art pop,jazz funk,2,4205575.0,3.2944235801696777
alternative hip hop,jazz guitar,2,4205575.0,7.025668621063232
art pop,jazz guitar,2,4205575.0,5.355535507202148
alternative hip hop,motown,2,4205575.0,5.063038349151611
art pop,motown,2,4205575.0,4.3815765380859375
alternative hip hop,quiet storm,2,4205575.0,3.800975799560547
art pop,quiet storm,2,4205575.0,3.64414644241333
alternative hip hop,smooth jazz,2,4205575.0,3.63657808303833
art pop,smooth jazz,2,4205575.0,2.870889663696289
alternative hip hop,soft rock,2,4205575.0,5.3740715980529785
art pop,soft rock,2,4205575.0,0.4357966482639313
alternative hip hop,soul,2,4205575.0,3.893004894256592
art pop,soul,2,4205575.0,2.20186710357666
alternative hip hop,soul jazz,2,4205575.0,6.721363544464111
art pop,soul jazz,2,4205575.0,4.976889610290527
alternative hip hop,yacht rock,2,4205575.0,4.430965900421143
art pop,yacht rock,2,4205575.0,1.4312822818756104
alternative r&b,indie poptimism,2,216497221.5,5.749632835388184
etherpop,post-teen pop,2,216497221.5,6.991262435913086
girl group,hip pop,2,57823088.0,4.051070213317871
girl group,queens hip hop,2,57823088.0,5.562634468078613
hip pop,talent show,2,57823088.0,5.838316917419434
queens hip hop,talent show,2,57823088.0,7.369698524475098
hip pop,uk pop,2,57823088.0,6.1972222328186035
queens hip hop,uk pop,2,57823088.0,7.727820873260498
florida rap,pop,2,76773614.5,7.893702507019043
florida rap,post-teen pop,2,76773614.5,7.967408657073975
dirty south rap,florida rap,2,76773614.5,4.283564567565918
dirty south rap,miami hip hop,2,76773614.5,0.13611049950122833
country,electropop,2,231120827.5,3.7120048999786377
country pop,electropop,2,231120827.5,3.9093410968780518
country road,electropop,2,231120827.5,3.0525765419006348
electropop,modern country rock,2,231120827.5,4.07221794128418
canadian contemporary r&b,detroit hip hop,2,20039408.5,5.144969940185547
canadian pop,detroit hip hop,2,20039408.5,6.16679048538208
canadian contemporary r&b,g funk,2,20039408.5,4.872593402862549
canadian pop,g funk,2,20039408.5,5.8792338371276855
brostep,conscious hip hop,2,63459833.5,8.260811805725098
conscious hip hop,progressive electro house,2,63459833.5,8.1708984375
brostep,dmv rap,2,63459833.5,8.943982124328613
dmv rap,progressive electro house,2,63459833.5,8.854647636413574
canadian hip hop,uk funky,2,91930408.0,3.6980209350585938
canadian pop,uk funky,2,91930408.0,2.6549572944641113
hip hop,uk funky,2,91930408.0,3.149200916290283
rap,uk funky,2,91930408.0,2.583472728729248
toronto rap,uk funky,2,91930408.0,3.8942599296569824
afropop,canadian hip hop,2,91930408.0,5.361611843109131
azonto,canadian hip hop,2,91930408.0,5.000355243682861
canadian hip hop,nigerian hip hop,2,91930408.0,4.908113956451416
canadian hip hop,nigerian pop,2,91930408.0,4.668535232543945
afropop,canadian pop,2,91930408.0,3.4973483085632324
azonto,canadian pop,2,91930408.0,4.806230068206787
canadian pop,nigerian hip hop,2,91930408.0,4.924595355987549
canadian pop,nigerian pop,2,91930408.0,4.5661702156066895
afropop,toronto rap,2,91930408.0,5.568655014038086
azonto,toronto rap,2,91930408.0,5.300339221954346
nigerian hip hop,toronto rap,2,91930408.0,5.225564956665039
nigerian pop,toronto rap,2,91930408.0,4.974536895751953
azonto,uk funky,2,91930408.0,2.171980142593384
nigerian hip hop,uk funky,2,91930408.0,2.274317502975464
nigerian pop,uk funky,2,91930408.0,1.9220213890075684
canadian contemporary r&b,dance pop,2,178728504.5,1.5155417919158936
canadian contemporary r&b,edm,2,178728504.5,3.1243207454681396
canadian contemporary r&b,post-teen pop,2,178728504.5,2.30063796043396
canadian contemporary r&b,tropical house,2,178728504.5,1.9680837392807007
canadian pop,complextro,2,37583610.0,3.538107395172119
canadian pop,german techno,2,37583610.0,5.589430332183838
complextro,dance pop,2,37583610.0,4.614469051361084
dance pop,german techno,2,37583610.0,5.29717493057251
complextro,electropop,2,101713935.5,3.5103299617767334
electropop,german techno,2,101713935.5,6.293936252593994
complextro,post-teen pop,2,37583610.0,4.494772434234619
german techno,post-teen pop,2,37583610.0,6.7620158195495605
latin pop,miami hip hop,2,9923093.0,4.595536231994629
philly rap,southern hip hop,2,6590993.0,1.3713573217391968
atl hip hop,emo rap,2,28066812.5,6.457650661468506
atl trap,emo rap,2,28066812.5,8.224576950073242
emo rap,gangster rap,2,11491878.0,7.328454971313477
canadian hip hop,gangster rap,2,15951485.5,3.7470388412475586
gangster rap,toronto rap,2,15951485.5,4.342646598815918
philly rap,pop,2,15505918.5,7.338527679443359
art pop,underground hip hop,2,94704492.0,5.519470691680908
gangster rap,indie r&b,2,92128482.5,3.2095799446105957
indie r&b,underground hip hop,2,94704492.0,2.0156149864196777
indietronica,underground hip hop,2,94704492.0,5.255856513977051
uk alternative pop,underground hip hop,2,94704492.0,5.277258396148682
conscious hip hop,underground hip hop,2,92128482.5,3.3794119358062744
indietronica,pop rap,2,180344827.0,5.01649808883667
pop rap,uk alternative pop,2,180344827.0,5.0391011238098145
indietronica,trap,2,180344827.0,4.990993976593018
trap,uk alternative pop,2,180344827.0,5.012471675872803
funk das antigas,pop nacional,2,45832429.0,2.5920121669769287
pagode baiano,pop nacional,2,45832429.0,1.791072130203247
dance pop,indie pop rap,2,119593463.0,5.1649932861328125
indie pop rap,post-teen pop,2,119593463.0,7.110178470611572
indie poptimism,rap,2,125010351.0,5.990207672119141
electro house,viral pop,2,27345648.0,3.948554754257202
hip hop,tropical,2,40750106.0,6.026097774505615
alternative r&b,edm,2,118143161.5,6.751245021820068
alternative r&b,progressive house,2,118143161.5,6.791180610656738
alternative r&b,tropical house,2,118143161.5,5.733709812164307
deep big room,progressive house,2,97596791.0,1.4040828943252563
electro house,progressive house,2,97596791.0,1.5787086486816406
pop edm,progressive house,2,97596791.0,2.2678308486938477
big room,progressive electro house,2,97452526.0,0.10241521149873734
edm,future house,2,190243313.0,0.1644342690706253
future house,pop,2,190243313.0,4.567677974700928
future house,tropical house,2,190243313.0,2.603872537612915
new orleans rap,r&b,2,4839137.0,3.150407552719116
southern hip hop,uk pop,2,31258146.5,6.574252128601074
canadian pop,electropop,2,40904955.0,1.1515694856643677
big room,electropop,2,16301706.0,3.7070930004119873
dutch house,post-teen pop,2,61670613.5,4.645335674285889
metropopolis,progressive electro house,2,219966426.5,2.665416955947876
big room,southern hip hop,2,22880201.5,7.2395710945129395
deep big room,trap,2,195196105.5,7.681369304656982
progressive electro house,southern hip hop,2,17096014.5,7.142143249511719
progressive electro house,trap,2,17096014.5,7.194308757781982
candy pop,rap,2,38961104.5,6.633971214294434
metropopolis,rap,2,38961104.5,5.351703643798828
metropopolis,trap,2,54372536.5,5.378279209136963
dutch house,tropical house,2,25379026.0,2.625333309173584
dance pop,dfw rap,2,259720691.0,5.1014533042907715
modern alternative rock,post-teen pop,2,129547439.5,5.392849922180176
modern rock,rap,2,34871964.0,5.334537029266357
piano rock,pop rap,2,51177670.0,5.25270938873291
edm,europop,2,201784837.5,4.169090747833252
europop,tropical house,2,201784837.5,2.7351155281066895
escape room,southern hip hop,2,7275463.0,5.026791572570801
south african hip hop,underground hip hop,2,35310807.0,0.9159826040267944
gangster rap,south african hip hop,2,54591275.0,2.684842348098755
pop rap,south african hip hop,2,54591275.0,1.738860845565796
south african hip hop,southern hip hop,2,54591275.0,1.6075056791305542
south african hip hop,trap,2,54591275.0,0.8011992573738098
atl hip hop,edm,2,38839413.5,6.8846025466918945
atl hip hop,tropical house,2,38839413.5,5.849026203155518
edm,puerto rican pop,2,215508410.5,5.597906112670898
electropop,uk funky,2,98744491.0,3.508976936340332
latin arena pop,spanish pop,2,40790526.5,1.1321805715560913
dance pop,mexican pop,2,172475802.0,2.3781514167785645
electro latino,pop,2,99432591.5,3.8735690116882324
pop,spanish pop,2,99432591.5,1.1381303071975708
electro latino,reggaeton,2,99432591.5,3.5980210304260254
spanish pop,tropical,2,40790526.5,5.3917317390441895
latin pop,pop edm,2,74581355.0,3.7961604595184326
pop edm,reggaeton,2,74581355.0,7.551458358764648
pop edm,tropical,2,74581355.0,7.172394752502441
colombian pop,dance pop,2,74581355.0,3.055905818939209
dutch hip hop,dutch pop,2,10876703.0,4.5014238357543945
chicago rap,philly rap,2,65936079.0,3.1296374797821045
melodic rap,philly rap,2,60279264.0,3.945394277572632
reggaeton flow,urban contemporary,2,138393143.0,2.6842427253723145
trap latino,urban contemporary,2,138393143.0,2.8428444862365723
gangster rap,philly rap,2,6182743.0,2.249831438064575
hip hop,reggaeton flow,2,6416037.0,3.351924419403076
german cloud rap,latin hip hop,2,8440805.0,5.730786323547363
german cloud rap,reggaeton,2,8440805.0,5.856977939605713
deep german hip hop,german cloud rap,2,8440805.0,4.36012601852417
german cloud rap,hamburg hip hop,2,8440805.0,4.703270435333252
edm,r&b,2,110959218.0,5.094118595123291
r&b,tropical house,2,110959218.0,4.0187788009643555
bmore,uk pop,2,124099379.0,5.2787580490112305
dance pop,dutch pop,2,106583420.5,2.3918936252593994
dutch pop,edm,2,115204640.0,3.046092987060547
dutch pop,tropical house,2,115204640.0,2.327075958251953
edm,indie electropop,2,91190744.0,3.6798462867736816
indie electropop,post-teen pop,2,91420881.0,2.058943271636963
indie electropop,tropical house,2,91190744.0,1.4741986989974976
electro house,indie poptimism,2,89724109.5,3.883991003036499
dance pop,vapor soul,2,91190744.0,3.429765462875366
edm,vapor soul,2,91190744.0,3.456845283508301
tropical house,vapor soul,2,91190744.0,1.2048871517181396
pittsburgh rap,rap,2,12506346.0,2.8075876235961914
electropop,house,2,98586587.5,5.771187782287598
house,tropical house,2,141365908.0,5.8241777420043945
electropop,k-pop girl group,2,25295399.0,4.294089317321777
indie electropop,k-pop girl group,2,25295399.0,4.814622402191162
indie poptimism,k-pop girl group,2,25295399.0,4.308608055114746
k-pop girl group,video game music,2,25295399.0,8.061614036560059
pop,video game music,2,25295399.0,7.988150596618652
post-teen pop,video game music,2,25295399.0,8.06357479095459
uk dance,urban contemporary,2,27719503.5,4.214035511016846
dance pop,g funk,2,6696459.0,5.032987594604492
detroit hip hop,r&b,2,7136331.5,3.319976806640625
italian hip hop,rap sardegna,2,5456997.0,2.5133721828460693
trap soul,tropical house,2,186817477.0,6.799678802490234
glam rock,rock,2,57620487.0,0.9942677021026611
dance pop,dirty south rap,2,35589218.5,4.382643699645996
dance pop,miami hip hop,2,35589218.5,4.250140190124512
miami hip hop,r&b,2,35589218.5,2.163059711456299
barbadian pop,pop,2,53843941.0,3.366121530532837
barbadian pop,trap,2,53843941.0,4.093926906585693
canadian hip hop,philly rap,2,53672098.5,3.240875482559204
philly rap,toronto rap,2,53672098.5,4.065296173095703
pittsburgh rap,trap,2,36458273.5,1.4122602939605713
emo rap,german hip hop,2,4227364.0,7.564390182495117
german hip hop,rap,2,4227364.0,1.9080690145492554
german hip hop,trap,2,4227364.0,1.1408065557479858
french hip hop,german hip hop,2,4227364.0,1.666792631149292
german hip hop,pop urbaine,2,4227364.0,1.2121316194534302
german hip hop,rap marseille,2,4227364.0,2.7753422260284424
indie r&b,r&b,2,15302213.0,1.7256889343261719
r&b,underground hip hop,2,6337438.0,2.709993839263916
east coast hip hop,r&b,2,10623317.0,3.2493889331817627
queens hip hop,r&b,2,23550042.5,3.2541210651397705
alternative r&b,east coast hip hop,2,3912138.0,3.929568290710449
east coast hip hop,new jersey rap,2,3912138.0,1.7539886236190796
hip hop,new jersey rap,2,3912138.0,0.8936882019042969
adult standards,canadian pop,2,6642339.0,4.498848915100098
gangster rap,indie pop rap,2,43882295.5,3.0509562492370605
alabama rap,hip hop,2,28985911.0,4.121140956878662
alabama rap,pop rap,2,28985911.0,3.383197784423828
alabama rap,rap,2,28985911.0,3.2498810291290283
k-pop,pop rap,2,21286725.0,6.295620441436768
k-pop boy group,pop rap,2,21286725.0,6.342938423156738
neo soul,pop rap,2,234417123.0,3.426969051361084
edm,neo soul,2,234417123.0,4.197705268859863
neo soul,uk dance,2,234417123.0,3.457406759262085
liquid funk,post-teen pop,2,238590915.5,5.797549247741699
liquid funk,uk pop,2,238590915.5,6.230201721191406
liquid funk,pop rap,2,238590915.5,7.945748805999756
neo soul,uk pop,2,464752858.0,4.084096908569336
dance pop,uk contemporary r&b,2,464752858.0,1.9019719362258911
pop,uk contemporary r&b,2,464752858.0,1.1434849500656128
tropical house,uk contemporary r&b,2,464752858.0,2.072462320327759
uk contemporary r&b,uk pop,2,464752858.0,1.502843976020813
brostep,uk pop,2,306028263.5,5.148909091949463
progressive electro house,uk pop,2,306028263.5,5.049182415008545
afropop,post-teen pop,2,8864650.5,4.6731061935424805
afropop,electro house,2,8864650.5,5.902980327606201
edm,uk funky,2,52097888.0,4.7673845291137695
electro house,uk dance,2,59580179.0,0.9091757535934448
afropop,uk dance,2,8864650.5,5.084893703460693
afropop,uk pop,2,12428973.0,4.967064380645752
ghanaian hip hop,uk pop,2,12428973.0,6.281220436096191
swedish dancehall,uk pop,2,12428973.0,6.726248741149902
edm,ghanaian hip hop,2,12428973.0,6.861429691314697
edm,swedish dancehall,2,12428973.0,7.35345458984375
conscious hip hop,new orleans rap,2,68807728.5,2.519167423248291
adult standards,dance pop,2,17556690.0,4.2397780418396
contemporary country,hip pop,2,17602088.5,5.498723983764648
country,hip pop,2,17602088.5,3.6818020343780518
country road,hip pop,2,17602088.5,5.0866851806640625
reggaeton flow,trap argentino,2,105208507.0,4.413313388824463
latin arena pop,latin hip hop,2,177319240.0,6.571683406829834
afropop,trap,2,4285014.0,4.445390701293945
azonto,trap,2,4285014.0,4.0324201583862305
nigerian hip hop,trap,2,4285014.0,3.9308695793151855
nigerian pop,trap,2,4285014.0,3.6974802017211914
new orleans rap,west coast rap,2,37408549.0,2.2385756969451904
chicago rap,queens hip hop,2,19289546.5,4.325004577636719
post-teen pop,trap soul,2,43187947.0,7.11643123626709
atl hip hop,drill,2,5267040.5,1.963351845741272
atl trap,chicago rap,2,5267040.5,3.294153928756714
drill,melodic rap,2,5267040.5,1.8729112148284912
chicago drill,rap,2,5041350.0,3.27241849899292
chicago drill,trap,2,5041350.0,1.7116212844848633
dance pop,norwegian pop,2,69900480.5,2.712116241455078
edm,norwegian pop,2,69900480.5,3.271467924118042
electro house,norwegian pop,2,53202469.5,3.3101272583007812
basshall,dance pop,2,68104656.0,3.7633445262908936
basshall,pop,2,68104656.0,5.804898262023926
basshall,tropical house,2,68104656.0,5.676864147186279
house,southern hip hop,2,25399178.5,4.061844348907471
southern hip hop,uk dance,2,25399178.5,6.299437046051025
canadian contemporary r&b,conscious hip hop,2,192860629.0,5.069714546203613
dance pop,dmv rap,2,104641490.5,6.168118476867676
conscious hip hop,escape room,2,7332139.0,6.045253276824951
brostep,trap,2,186913094.0,7.283870697021484
crunk,pop,2,8813003.0,6.29715633392334
memphis hip hop,pop,2,8813003.0,6.556923866271973
dancehall,post-teen pop,2,19617042.0,6.5587873458862305
swedish pop,uk dance,2,99249094.0,2.9836132526397705
post-teen pop,swedish pop,2,99249094.0,0.8126932382583618
candy pop,electropop,2,45062425.5,4.489322185516357
house,toronto rap,2,184993075.0,4.248547077178955
dance pop,uk dancehall,2,81265469.5,4.196528434753418
dance pop,uk hip hop,2,81265469.5,5.389167785644531
edm,emo rap,2,16533360.0,3.9337282180786133
edm,miami hip hop,2,16533360.0,7.059426784515381
bmore,rap,2,28911784.0,2.5181736946105957
alternative r&b,trap soul,2,205369287.0,1.7653599977493286
azonto,dance pop,2,5300328.0,3.7235262393951416
dance pop,nigerian hip hop,2,5300328.0,3.8780863285064697
dance pop,nigerian pop,2,5300328.0,3.5034992694854736
azonto,pop,2,5300328.0,5.91641092300415
nigerian hip hop,pop,2,5300328.0,6.034850120544434
nigerian pop,pop,2,5300328.0,5.67639684677124
funk carioca,funk ostentacao,2,4732781.0,0.12875808775424957
florida rap,melodic rap,2,5293200.0,1.697155237197876
latin arena pop,puerto rican pop,2,172163250.0,4.403337478637695
mexican pop,reggaeton flow,2,303848525.5,5.957674980163574
dancehall,latin pop,2,83891106.5,4.8314208984375
latin pop,uk dancehall,2,83891106.5,4.707761764526367
latin pop,uk hip hop,2,83891106.5,5.717174530029297
dancehall,tropical,2,83891106.5,5.0539631843566895
tropical,uk dancehall,2,83891106.5,4.798551559448242
tropical,uk hip hop,2,83891106.5,6.672473907470703
atl hip hop,reggaeton,2,124283828.0,3.8750412464141846
reggaeton,southern hip hop,2,124283828.0,3.447653293609619
electro latino,pop rap,2,124283828.0,3.5593478679656982
pop rap,spanish pop,2,124283828.0,5.672008991241455
funk carioca,pop rap,2,124283828.0,3.968111038208008
reggaeton,uk dancehall,2,124283828.0,2.0687177181243896
reggaeton,uk hip hop,2,124283828.0,4.7802629470825195
indie r&b,pop,2,39866242.5,5.2004594802856445
big room,dutch edm,2,184837462.0,0.09371570497751236
emo rap,reggaeton,2,165473501.0,7.143674850463867
miami hip hop,reggaeton,2,165473501.0,3.424962043762207
post-teen pop,reggaeton flow,2,140978404.5,6.521120548248291
big room,dfw rap,2,365013185.0,7.938266754150391
big room,melodic rap,2,365013185.0,8.23534107208252
canadian electronic,rap,2,365013185.0,5.477100372314453
dfw rap,electro house,2,365013185.0,7.800961971282959
pop edm,rap,2,365013185.0,6.9641876220703125
big room,canadian hip hop,2,365013185.0,8.155521392822266
big room,toronto rap,2,365013185.0,8.272414207458496
big room,trap soul,2,365013185.0,7.991539478302002
dutch edm,rap,2,365013185.0,7.18568229675293
rap,trance,2,365013185.0,7.3245110511779785
italian hip hop,milan indie,2,6947126.0,5.943019390106201
italian hip hop,rap tunisien,2,6947126.0,3.6651856899261475
atl trap,philly rap,1,5028571.0,4.823330879211426
canadian contemporary r&b,complextro,1,45881508.0,3.119480609893799
canadian contemporary r&b,german techno,1,45881508.0,4.464370250701904
atl trap,gangster rap,1,12584012.0,5.040774822235107
bachata,latin viral pop,1,51495288.0,3.7888803482055664
bachata,rap latina,1,51495288.0,4.061227321624756
latin pop,pop argentino,1,9923093.0,1.2267072200775146
dance pop,pop argentino,1,9923093.0,0.37424376606941223
edm,pop argentino,1,9923093.0,4.880644798278809
miami hip hop,pop argentino,1,9923093.0,4.623244285583496
pop,pop argentino,1,9923093.0,3.202812433242798
pop argentino,pop rap,1,9923093.0,4.685572147369385
celtic,new wave pop,1,31504561.0,3.6006412506103516
celtic punk,new wave pop,1,31504561.0,3.1144487857818604
celtic rock,new wave pop,1,31504561.0,3.1943085193634033
folk punk,new wave pop,1,31504561.0,1.2913672924041748
irish folk,new wave pop,1,31504561.0,2.640723466873169
new wave pop,punk,1,31504561.0,2.8979992866516113
detroit hip hop,emo rap,1,4067764.0,7.6995649337768555
detroit trap,emo rap,1,4067764.0,8.004064559936523
detroit hip hop,miami hip hop,1,4067764.0,1.5093286037445068
detroit trap,miami hip hop,1,4067764.0,3.2554314136505127
detroit trap,rap,1,4067764.0,3.1938586235046387
detroit trap,trap,1,4067764.0,1.6233603954315186
r&b,reggaeton,1,8500957.0,2.567962408065796
art pop,atl hip hop,1,180344827.0,5.059834957122803
atl hip hop,indie r&b,1,180344827.0,1.69460928440094
atl hip hop,indietronica,1,180344827.0,4.77120304107666
atl hip hop,uk alternative pop,1,180344827.0,4.7928595542907715
art pop,gangster rap,1,180344827.0,6.081671714782715
gangster rap,indietronica,1,180344827.0,5.679346561431885
gangster rap,uk alternative pop,1,180344827.0,5.702237606048584
art pop,west coast rap,1,180344827.0,6.363549709320068
indie r&b,west coast rap,1,180344827.0,3.4944393634796143
indietronica,west coast rap,1,180344827.0,5.960134983062744
uk alternative pop,west coast rap,1,180344827.0,5.983038425445557
conscious hip hop,west coast rap,1,180344827.0,0.49682381749153137
gangster rap,west coast rap,1,180344827.0,0.2850187420845032
underground hip hop,west coast rap,1,180344827.0,3.236546277999878
albanian hip hop,deep german hip hop,1,4104415.0,2.3673737049102783
albanian hip hop,german hip hop,1,4104415.0,2.5607733726501465
albanian hip hop,hamburg hip hop,1,4104415.0,1.595655918121338
detroit hip hop,funk das antigas,1,58118059.0,4.695085048675537
detroit hip hop,pagode baiano,1,58118059.0,6.641328811645508
afrofuturismo brasileiro,funk das antigas,1,58118059.0,1.2710850238800049
bass trap,funk das antigas,1,58118059.0,6.527187824249268
electronic trap,funk das antigas,1,58118059.0,6.924267768859863
afrofuturismo brasileiro,pagode baiano,1,58118059.0,3.438397169113159
bass trap,pagode baiano,1,58118059.0,6.992621421813965
electronic trap,pagode baiano,1,58118059.0,7.393683910369873
afrofuturismo brasileiro,detroit hip hop,1,58118059.0,3.563035726547241
bass trap,detroit hip hop,1,58118059.0,7.563499450683594
detroit hip hop,electronic trap,1,58118059.0,7.956937313079834
detroit hip hop,pop nacional,1,58118059.0,4.857207298278809
east coast hip hop,indie pop rap,1,138209306.0,3.661900043487549
etherpop,hip hop,1,226087347.0,7.5787434577941895
hip hop,indie poptimism,1,226087347.0,6.593653678894043
electropop,indie pop rap,1,226087347.0,6.736369609832764
etherpop,indie pop rap,1,226087347.0,7.654573440551758
indie pop rap,indie poptimism,1,226087347.0,6.838430404663086
etherpop,rap,1,226087347.0,6.929488658905029
electro house,social media pop,1,25405584.0,5.1024088859558105
electropop,social media pop,1,25405584.0,2.0647993087768555
pop edm,social media pop,1,25405584.0,4.794726848602295
pop rap,social media pop,1,25405584.0,6.781806945800781
alternative r&b,brostep,1,304481292.0,6.929096221923828
alternative r&b,progressive electro house,1,304481292.0,6.839795112609863
modern salsa,reggaeton,1,31656630.0,5.209633827209473
reggaeton,salsa,1,31656630.0,4.158253192901611
modern salsa,trap latino,1,31656630.0,5.181011199951172
salsa,trap latino,1,31656630.0,4.129169464111328
hip hop,latin pop,1,31656630.0,5.191523551940918
hip hop,modern salsa,1,31656630.0,5.8384623527526855
hip hop,salsa,1,31656630.0,4.784575939178467
alternative hip hop,canadian pop,1,8135136.0,5.382808685302734
alternative hip hop,pop,1,8135136.0,6.492609024047852
alternative hip hop,post-teen pop,1,8135136.0,6.5657734870910645
canadian pop,underground hip hop,1,8135136.0,5.427795886993408
post-teen pop,underground hip hop,1,8135136.0,6.610116958618164
alternative r&b,big room,1,232204935.0,6.937063217163086
hip hop,viral pop,1,13099579.0,6.172848701477051
indie pop rap,viral pop,1,13099579.0,6.427182197570801
melodic rap,pop rock,1,3797718.0,6.357203483581543
pop rock,trap,1,3797718.0,5.454362392425537
dance pop,future house,1,190243313.0,4.780701637268066
big room,future house,1,190243313.0,0.17516615986824036
future house,progressive house,1,190243313.0,1.7419323921203613
progressive electro house,progressive house,1,190243313.0,1.594144582748413
chicago rap,electropop,1,16086354.0,6.987753391265869
atl hip hop,uk pop,1,53703290.0,6.443115234375
big room,candy pop,1,25379026.0,4.536049842834473
big room,metropopolis,1,25379026.0,2.757084369659424
candy pop,deep big room,1,25379026.0,4.81568717956543
deep big room,electropop,1,25379026.0,4.199153423309326
deep big room,metropopolis,1,25379026.0,3.040710210800171
deep big room,post-teen pop,1,25379026.0,5.160864353179932
candy pop,dutch house,1,25379026.0,4.490055084228516
dutch house,electropop,1,25379026.0,3.6606476306915283
dutch house,metropopolis,1,25379026.0,2.711073160171509
candy pop,electro house,1,25379026.0,4.407539367675781
electro house,metropopolis,1,25379026.0,2.6284475326538086
candy pop,progressive electro house,1,25379026.0,4.444470405578613
electropop,progressive electro house,1,25379026.0,3.606245517730713
candy pop,progressive house,1,25379026.0,4.084946155548096
metropopolis,progressive house,1,25379026.0,2.329892635345459
dutch house,edm,1,25379026.0,0.22487285733222961
big room,hip hop,1,25379026.0,7.860156536102295
deep big room,hip hop,1,25379026.0,8.25213623046875
deep big room,pop rap,1,25379026.0,7.703309059143066
deep big room,southern hip hop,1,25379026.0,7.6310272216796875
dutch house,hip hop,1,25379026.0,7.8133745193481445
dutch house,pop rap,1,25379026.0,7.264963626861572
dutch house,rap,1,25379026.0,7.199264049530029
dutch house,southern hip hop,1,25379026.0,7.192790508270264
dutch house,trap,1,25379026.0,7.244883060455322
candy pop,hip hop,1,25379026.0,7.2581048011779785
candy pop,southern hip hop,1,25379026.0,6.627933979034424
candy pop,trap,1,25379026.0,6.647528648376465
hip hop,metropopolis,1,25379026.0,5.971834182739258
metropopolis,southern hip hop,1,25379026.0,5.3454909324646
emo rap,new orleans rap,1,40294309.0,7.552496433258057
canadian hip hop,reggaeton,1,291079833.0,5.176147937774658
reggaeton,toronto rap,1,291079833.0,5.530332565307617
canadian hip hop,trap latino,1,291079833.0,5.057493686676025
canadian pop,trap latino,1,291079833.0,5.508599281311035
toronto rap,trap latino,1,291079833.0,5.417665958404541
albanian hip hop,latin hip hop,1,49843582.0,2.4416584968566895
albanian hip hop,reggaeton,1,49843582.0,2.5725088119506836
albanian hip hop,tropical,1,49843582.0,4.87929105758667
kosovan pop,latin hip hop,1,49843582.0,3.2324416637420654
kosovan pop,reggaeton,1,49843582.0,3.3440797328948975
kosovan pop,tropical,1,49843582.0,2.0617573261260986
albanian hip hop,hip hop,1,49843582.0,1.1991188526153564
hip hop,kosovan pop,1,49843582.0,4.018233776092529
hip hop,latin hip hop,1,49843582.0,3.627439022064209
dfw rap,hip pop,1,154428197.0,2.7073867321014404
hip pop,melodic rap,1,154428197.0,3.2080397605895996
dfw rap,post-teen pop,1,154428197.0,7.006221771240234
dfw rap,queens hip hop,1,154428197.0,4.287363529205322
melodic rap,queens hip hop,1,154428197.0,4.801513195037842
alternative hip hop,detroit hip hop,1,56508253.0,2.58678936958313
detroit hip hop,hardcore hip hop,1,56508253.0,3.0190892219543457
detroit hip hop,underground hip hop,1,56508253.0,2.1431374549865723
alternative hip hop,g funk,1,56508253.0,0.7192683219909668
g funk,hardcore hip hop,1,56508253.0,0.4403056502342224
g funk,southern hip hop,1,56508253.0,1.2412705421447754
g funk,underground hip hop,1,56508253.0,3.1033027172088623
dance pop,modern rock,1,45810573.0,3.6510307788848877
dance pop,pop rock,1,45810573.0,3.7846920490264893
dance pop,rock,1,45810573.0,3.879141330718994
dance pop,stomp pop,1,45810573.0,5.7523345947265625
electropop,modern alternative rock,1,45810573.0,4.774699687957764
electropop,modern rock,1,45810573.0,3.9223010540008545
electropop,pop rock,1,45810573.0,4.0521931648254395
electropop,rock,1,45810573.0,4.4939188957214355
electropop,stomp pop,1,45810573.0,6.247939109802246
pop,stomp pop,1,45810573.0,6.736145973205566
modern rock,post-teen pop,1,45810573.0,4.533635139465332
pop rock,post-teen pop,1,45810573.0,4.664733409881592
post-teen pop,rock,1,45810573.0,5.033563613891602
post-teen pop,stomp pop,1,45810573.0,6.81253719329834
modern alternative rock,pop rap,1,45810573.0,6.290995121002197
modern rock,pop rap,1,45810573.0,5.4046478271484375
pop rap,rock,1,45810573.0,5.233875751495361
pop rap,stomp pop,1,45810573.0,7.249213218688965
modern alternative rock,rap,1,45810573.0,6.220902442932129
rap,rock,1,45810573.0,5.160731315612793
rap,stomp pop,1,45810573.0,7.177150726318359
birmingham grime,east coast hip hop,1,253977487.0,3.5552432537078857
east coast hip hop,grime,1,253977487.0,3.169799566268921
east coast hip hop,instrumental grime,1,253977487.0,7.182791709899902
birmingham grime,hip hop,1,253977487.0,2.7076404094696045
grime,hip hop,1,253977487.0,2.3224658966064453
hip hop,instrumental grime,1,253977487.0,6.60276985168457
birmingham grime,pop rap,1,253977487.0,2.007179021835327
grime,pop rap,1,253977487.0,1.6220818758010864
instrumental grime,pop rap,1,253977487.0,6.0123467445373535
birmingham grime,rap,1,253977487.0,1.8953551054000854
