source,target,weight,avg_streams,hyperbolic_distance
dutch house,pop rap,2,29572305.0,7.264963626861572
candy pop,dance pop,2,39333129.0,4.636633396148682
dance pop,metropopolis,2,39333129.0,3.1996192932128906
candy pop,edm,2,39333129.0,4.381459712982178
candy pop,pop,2,39333129.0,5.1231818199157715
candy pop,tropical house,2,39333129.0,4.087548732757568
florida rap,hip hop,2,21801804.0,4.99464750289917
hip hop,memphis hip hop,2,10411092.0,3.0652379989624023
melodic rap,memphis hip hop,2,17576753.0,1.3505858182907104
memphis hip hop,trap,2,17576753.0,0.6384330987930298
permanent wave,pop,2,351149862.0,5.4005937576293945
permanent wave,tropical house,2,351149862.0,4.7831315994262695
edm,funk das antigas,2,26813158.0,7.114027976989746
edm,pagode baiano,2,26813158.0,7.592350006103516
electro house,funk das antigas,2,26813158.0,7.164520263671875
electro house,pagode baiano,2,26813158.0,7.6442341804504395
funk das antigas,tropical house,2,26813158.0,6.022201061248779
pagode baiano,tropical house,2,26813158.0,6.444594860076904
funk das antigas,pop rap,2,22937434.0,3.4420011043548584
pagode baiano,pop rap,2,22937434.0,5.507839679718018
latin hip hop,pop rap,2,64710671.0,3.330716848373413
canadian pop,toronto rap,2,9956998.0,6.170435428619385
atl trap,post-teen pop,2,261165818.0,7.897154808044434
house,melodic rap,2,19618276.0,4.248382091522217
melodic rap,progressive house,2,19618276.0,8.091461181640625
melodic rap,uk dance,2,19618276.0,7.298640727996826
escape room,pop rap,2,74732588.0,5.097550868988037
dance pop,modern rock,2,21554079.5,3.6510307788848877
electropop,pop rock,2,25688887.0,4.0521931648254395
pop,stomp pop,2,58186747.0,6.736145973205566
modern rock,post-teen pop,2,21554079.5,4.533635139465332
pop rock,post-teen pop,2,25688887.0,4.664733409881592
detroit hip hop,hip pop,2,5890626.5,1.9029719829559326
hip hop,trap queen,2,3752647.0,0.9041094183921814
rap,trap queen,2,3752647.0,0.7900264859199524
southern hip hop,trap queen,2,3752647.0,0.7672561407089233
trap,trap queen,2,3752647.0,2.032317876815796
hip hop,vapor soul,2,14256838.5,6.862991809844971
rap,vapor soul,2,14256838.5,6.256660461425781
pittsburgh rap,southern hip hop,2,43704338.5,2.8174867630004883
atl hip hop,pittsburgh rap,2,3085640.0,1.6467483043670654
gangster rap,pittsburgh rap,2,3085640.0,3.8313403129577637
melodic rap,pittsburgh rap,2,3085640.0,0.5111078023910522
electro house,swedish pop,2,40050525.0,3.8641486167907715
deep tropical house,viral pop,2,101136424.5,2.11683988571167
moombahton,trap,2,182128065.0,6.8193745613098145
atl hip hop,west coast rap,2,12728541.5,2.587897539138794
pop rap,west coast rap,2,12728541.5,1.2239242792129517
southern hip hop,west coast rap,2,12728541.5,1.3555891513824463
trap,west coast rap,2,12728541.5,2.9376955032348633
canadian pop,deep house,2,24043561.0,5.020207405090332
champeta,dance pop,2,56709840.5,4.442605972290039
colombian pop,dance pop,2,56709840.5,3.055905818939209
reggae fusion,reggaeton,2,29952565.0,1.8791542053222656
reggae fusion,tropical,2,29952565.0,4.952123641967773
chicano rap,pop rap,2,33505009.5,0.8546907305717468
big room,deep big room,2,24637953.0,0.9078242778778076
deep big room,electro house,2,24637953.0,0.9665611386299133
big room,dutch house,2,14324209.0,0.04940556362271309
big room,progressive electro house,2,14324209.0,0.10241521149873734
dutch house,progressive electro house,2,14324209.0,0.05632929131388664
electro house,progressive electro house,2,14324209.0,0.041336920112371445
dance pop,dutch pop,2,24700472.0,2.3918936252593994
progressive house,uk pop,2,232807764.5,5.216050148010254
dance pop,dmv rap,2,226422064.5,6.168118476867676
funk das antigas,reggaeton,2,63758460.5,1.563196063041687
cubaton,miami hip hop,2,106381642.0,4.328274250030518
pop,talent show,2,63610909.0,0.04278755933046341
hip hop,west coast rap,2,43056007.5,0.43896105885505676
alternative metal,hip hop,2,5240806.0,6.160316467285156
hip hop,nu metal,2,5240806.0,6.154501914978027
hip hop,post-grunge,2,5240806.0,6.7441630363464355
hip hop,rap metal,2,5240806.0,7.598867416381836
alternative metal,pop rap,2,5240806.0,5.600322723388672
nu metal,pop rap,2,5240806.0,5.594468593597412
pop rap,post-grunge,2,5240806.0,6.183072566986084
pop rap,rap metal,2,5240806.0,7.03847074508667
alternative metal,rap,2,5240806.0,5.530914783477783
nu metal,rap,2,5240806.0,5.525047779083252
post-grunge,rap,2,5240806.0,6.113309860229492
rap,rap metal,2,5240806.0,6.968931674957275
r&b,uk pop,2,47334013.0,4.536230087280273
canadian contemporary r&b,conscious hip hop,2,238054470.0,5.069714546203613
danish pop,electropop,2,61840542.0,2.7772057056427
electropop,indie pop,2,61840542.0,6.085569858551025
edm,hip pop,2,92098052.0,6.6866455078125
edm,queens hip hop,2,92098052.0,8.227508544921875
electro house,hip pop,2,92098052.0,6.736110687255859
electro house,queens hip hop,2,92098052.0,8.277056694030762
hip pop,tropical house,2,92098052.0,5.635252475738525
queens hip hop,tropical house,2,92098052.0,7.172845840454102
hip pop,toronto rap,2,98445247.5,3.2982068061828613
hip pop,urban contemporary,2,328093669.5,2.3420279026031494
queens hip hop,toronto rap,2,98445247.5,4.894478797912598
queens hip hop,urban contemporary,2,328093669.5,3.827605962753296
barbadian pop,dance pop,2,282868534.5,0.5723773837089539
barbadian pop,southern hip hop,2,282564974.0,3.905472755432129
electropop,toronto rap,2,60113338.5,6.967840671539307
detroit hip hop,g funk,2,45597255.5,2.6083035469055176
australian dance,electropop,2,160685232.0,2.627326250076294
adult standards,canadian pop,2,7279933.5,4.498848915100098
dance pop,shiver pop,2,29183527.5,2.7874207496643066
pop,shiver pop,2,29183527.5,2.5235753059387207
post-teen pop,shiver pop,2,29183527.5,2.6033434867858887
contemporary country,electropop,2,64738564.5,3.3871266841888428
country,electropop,2,64738564.5,3.7120048999786377
country pop,electropop,2,64738564.5,3.9093410968780518
country road,electropop,2,64738564.5,3.0525765419006348
electropop,modern country rock,2,64738564.5,4.07221794128418
latin arena pop,latin pop,2,67532331.0,1.9941797256469727
alternative r&b,canadian pop,2,239304571.5,4.849654674530029
hip hop,indie r&b,2,16444373.0,3.078674554824829
indie r&b,rap,2,16444373.0,2.31735897064209
emo rap,melodic rap,2,110220715.5,7.6437225341796875
emo rap,rap,2,110220715.5,6.610829830169678
emo rap,trap,2,110220715.5,6.682662487030029
pop,puerto rican pop,2,481490487.0,4.392862319946289
post-teen pop,puerto rican pop,2,481490487.0,4.464103698730469
deep house,pop rap,2,88346101.0,4.1973981857299805
latin viral pop,trap latino,2,127712034.5,4.72383975982666
german dance,post-teen pop,2,81917140.0,4.17319917678833
australian pop,dance pop,2,159860586.5,2.805588483810425
australian pop,post-teen pop,2,159860586.5,0.8643872141838074
alternative hip hop,dmv rap,2,3511966.5,5.0135698318481445
alternative hip hop,pop rap,2,3511966.5,1.0451871156692505
conscious hip hop,dmv rap,2,3511966.5,5.596536636352539
trap soul,urban contemporary,2,284646657.0,4.100941181182861
electropop,uk dance,2,162614420.0,2.674060106277466
contemporary country,country,2,13617013.0,3.0085647106170654
southern hip hop,uk hip hop,2,7787569.0,1.4499080181121826
trap,uk hip hop,2,7787569.0,1.9482876062393188
hip hop,uk pop,2,32701080.5,7.181095123291016
pop,scandipop,2,223074528.0,3.111537218093872
pop reggaeton,reggaeton,2,66134968.5,0.8412779569625854
tropical house,uk funky,2,460031378.5,3.672987222671509
pop rap,uk funky,2,411163127.0,2.637340784072876
swedish pop,uk dance,2,247680914.0,2.9836132526397705
dance pop,west coast rap,2,121231746.0,5.2209792137146
electro latino,reggaeton,2,26024228.5,3.5980210304260254
new jersey rap,pop edm,2,40925494.0,7.952199935913086
pop edm,rap,2,40925494.0,6.9641876220703125
pop edm,southern hip hop,2,40925494.0,6.957664966583252
pop edm,trap,2,40925494.0,7.013416767120361
funk carioca,moombahton,2,41940812.0,7.919881343841553
big room,indietronica,2,18340420.5,2.339938163757324
belgian edm,dance pop,2,33655309.0,3.880262851715088
belgian dance,pop,2,33655309.0,3.9219534397125244
belgian edm,electropop,2,33655309.0,2.773991346359253
belgian edm,indie poptimism,2,33655309.0,3.091782331466675
belgian edm,indietronica,2,33655309.0,1.431766152381897
dancehall,pop rap,2,6959880.5,3.6595349311828613
reggaeton,spanish pop,2,39135112.0,6.082167625427246
atl hip hop,reggaeton,2,10696074.0,3.8750412464141846
pop rap,spanish pop,2,10696074.0,5.672008991241455
reggaeton,uk dancehall,2,10696074.0,2.0687177181243896
reggaeton,uk hip hop,2,10696074.0,4.7802629470825195
hip hop,old school hip hop,2,3372475.0,1.1434524059295654
dmv rap,east coast hip hop,2,3372475.0,5.749270915985107
afropop,pop rap,2,193692587.5,4.232974529266357
azonto,pop rap,2,193692587.5,3.5221006870269775
canadian pop,tropical,2,858333467.0,4.9533491134643555
electro house,uk pop,2,25461164.0,5.007591247558594
basshall,pop,2,3223687.0,5.804898262023926
dance pop,swedish electropop,2,233851396.5,3.451521635055542
swedish electropop,tropical house,2,233851396.5,0.588452160358429
conscious hip hop,r&b,2,130992908.5,3.1101272106170654
southern hip hop,trap soul,2,89013708.5,3.991386651992798
modern rock,new orleans rap,2,84323037.0,6.256347179412842
new orleans rap,rock,2,84323037.0,6.072566986083984
conscious hip hop,modern rock,2,84323037.0,6.3839616775512695
dmv rap,modern rock,2,84323037.0,6.9238128662109375
dmv rap,rock,2,84323037.0,6.663867950439453
modern rock,r&b,2,84323037.0,3.49478816986084
modern rock,trap soul,2,84323037.0,5.9066481590271
r&b,rock,2,84323037.0,3.4162728786468506
rock,trap soul,2,84323037.0,5.601686477661133
modern rock,pittsburgh rap,2,84323037.0,5.9034953117370605
pittsburgh rap,rock,2,84323037.0,5.661499977111816
modern rock,rock,2,84323037.0,1.9317891597747803
pittsburgh rap,pop,2,84323037.0,6.908056259155273
modern alternative rock,southern hip hop,2,84323037.0,6.2152228355407715
southern hip hop,stomp pop,2,84323037.0,7.171834468841553
latin arena pop,trap latino,2,67574150.0,6.630640506744385
electro house,neo mellow,2,80620686.5,3.7987074851989746
electro house,pop rock,2,80620686.5,4.483605861663818
dance pop,deep euro house,2,131275922.0,6.926423072814941
dance pop,deep house,2,131275922.0,4.503900527954102
dance pop,german dance,2,131275922.0,4.330689430236816
deep euro house,edm,2,131275922.0,8.830147743225098
deep house,edm,2,131275922.0,6.806044578552246
edm,german dance,2,131275922.0,0.3662164807319641
deep euro house,tropical house,2,131275922.0,7.9227824211120605
deep house,tropical house,2,131275922.0,5.830504417419434
german dance,tropical house,2,131275922.0,2.0997962951660156
alternative r&b,r&b,2,93704380.0,2.3386363983154297
r&b,trap soul,2,93704380.0,3.5728700160980225
edm,piano rock,2,66917139.0,5.351287364959717
piano rock,pop,2,66917139.0,5.099676132202148
piano rock,tropical house,2,66917139.0,4.551229000091553
pop rock,west coast rap,1,238025443.0,6.496764183044434
electropop,la pop,1,31857402.0,0.44054052233695984
electropop,vapor soul,1,31857402.0,0.7072628736495972
la pop,pop,1,31857402.0,1.0023422241210938
la pop,tropical house,1,31857402.0,1.8546141386032104
tropical house,vapor soul,1,31857402.0,1.2048871517181396
philly rap,southern hip hop,1,344099605.0,1.3713573217391968
canadian hip hop,miami hip hop,1,7875553.0,2.7526674270629883
miami hip hop,toronto rap,1,7875553.0,3.3829612731933594
celtic,new wave pop,1,24576437.0,3.6006412506103516
celtic punk,new wave pop,1,24576437.0,3.1144487857818604
celtic rock,new wave pop,1,24576437.0,3.1943085193634033
folk punk,new wave pop,1,24576437.0,1.2913672924041748
irish folk,new wave pop,1,24576437.0,2.640723466873169
new wave pop,punk,1,24576437.0,2.8979992866516113
indie pop rap,r&b,1,109419683.0,3.1609296798706055
indie pop rap,urban contemporary,1,109419683.0,3.759679079055786
r&b,reggaeton,1,121379966.0,2.567962408065796
detroit hip hop,funk das antigas,1,19841194.0,4.695085048675537
detroit hip hop,pagode baiano,1,19841194.0,6.641328811645508
afrofuturismo brasileiro,funk das antigas,1,19841194.0,1.2710850238800049
bass trap,funk das antigas,1,19841194.0,6.527187824249268
electronic trap,funk das antigas,1,19841194.0,6.924267768859863
afrofuturismo brasileiro,pagode baiano,1,19841194.0,3.438397169113159
bass trap,pagode baiano,1,19841194.0,6.992621421813965
electronic trap,pagode baiano,1,19841194.0,7.393683910369873
afrofuturismo brasileiro,detroit hip hop,1,19841194.0,3.563035726547241
bass trap,detroit hip hop,1,19841194.0,7.563499450683594
detroit hip hop,electronic trap,1,19841194.0,7.956937313079834
detroit hip hop,pop nacional,1,19841194.0,4.857207298278809
house,toronto rap,1,4412014.0,4.248547077178955
progressive house,toronto rap,1,4412014.0,8.128230094909668
toronto rap,uk dance,1,4412014.0,7.335842132568359
toronto rap,underground hip hop,1,4412014.0,1.996969223022461
brostep,dance pop,1,204691843.0,4.8063249588012695
brostep,post-teen pop,1,204691843.0,4.691994667053223
champeta,latin viral pop,1,15404365.0,4.596624851226807
champeta,mexican pop,1,15404365.0,6.157401084899902
colombian pop,latin viral pop,1,15404365.0,3.2077183723449707
colombian pop,mexican pop,1,15404365.0,4.778337478637695
electro latino,latin pop,1,15404365.0,2.0948333740234375
electro latino,latin viral pop,1,15404365.0,1.3943125009536743
electro latino,mexican pop,1,15404365.0,3.312933921813965
latin pop,latin viral pop,1,15404365.0,1.5938116312026978
edm,moombahton,1,90238003.0,0.3257514238357544
electronic trap,moombahton,1,90238003.0,0.49350959062576294
danish pop,electronic trap,1,90238003.0,4.091262340545654
electronic trap,electropop,1,90238003.0,3.162788152694702
electronic trap,indie pop,1,90238003.0,6.6643385887146
electronic trap,indie poptimism,1,90238003.0,3.497318983078003
dance pop,disco house,1,5697984.0,4.695077896118164
disco house,edm,1,5697984.0,7.006692409515381
disco house,pop,1,5697984.0,6.321762561798096
disco house,tropical house,1,5697984.0,6.0297088623046875
dance pop,social media pop,1,299723337.0,3.532487630844116
electro house,social media pop,1,299723337.0,5.1024088859558105
electropop,social media pop,1,299723337.0,2.0647993087768555
pop,social media pop,1,299723337.0,0.6920067667961121
pop edm,social media pop,1,299723337.0,4.794726848602295
pop rap,social media pop,1,299723337.0,6.781806945800781
post-teen pop,social media pop,1,299723337.0,0.621828556060791
social media pop,tropical house,1,299723337.0,3.260404586791992
canadian pop,moombahton,1,214754829.0,3.2267796993255615
canadian pop,danish pop,1,214754829.0,1.8144700527191162
canadian pop,indie pop,1,214754829.0,5.447873592376709
canadian pop,indie poptimism,1,214754829.0,1.0849210023880005
danish pop,post-teen pop,1,214754829.0,2.98492693901062
alternative r&b,brostep,1,353188336.0,6.929096221923828
alternative r&b,progressive electro house,1,353188336.0,6.839795112609863
conscious hip hop,irish rock,1,45685938.0,8.719558715820312
conscious hip hop,permanent wave,1,45685938.0,6.835196495056152
hip hop,irish rock,1,45685938.0,8.296220779418945
irish rock,rap,1,45685938.0,7.651312828063965
irish rock,west coast rap,1,45685938.0,8.694764137268066
permanent wave,west coast rap,1,45685938.0,6.811555862426758
rock,west coast rap,1,45685938.0,6.203878879547119
electropop,new orleans rap,1,18994172.0,6.833683013916016
dance pop,electropowerpop,1,24963585.0,4.920609951019287
electropowerpop,pop,1,24963585.0,5.4095306396484375
electropowerpop,post-teen pop,1,24963585.0,5.487554550170898
electropowerpop,viral pop,1,24963585.0,4.834640979766846
indie poptimism,viral pop,1,24963585.0,0.8755374550819397
dancehall,latin hip hop,1,50472050.0,1.2751545906066895
latin hip hop,soca,1,50472050.0,2.43630313873291
reggaeton,soca,1,50472050.0,2.522555112838745
soca,tropical,1,50472050.0,4.2975568771362305
bachata,trap latino,1,87048979.0,4.150949478149414
australian dance,big room,1,29245843.0,1.1263858079910278
australian dance,edm,1,29245843.0,0.8923673033714294
australian dance,electro house,1,29245843.0,0.9818761348724365
australian dance,tropical house,1,29245843.0,1.550614356994629
canadian electronic,dance pop,1,4213019.0,3.1027026176452637
canadian electronic,edm,1,4213019.0,1.6516573429107666
canadian electronic,electro house,1,4213019.0,1.6882151365280151
canadian electronic,house,1,4213019.0,5.201351165771484
canadian electronic,pop,1,4213019.0,3.084394693374634
canadian electronic,progressive house,1,4213019.0,1.6443819999694824
canadian electronic,tropical house,1,4213019.0,1.5744026899337769
canadian electronic,uk dance,1,4213019.0,0.9802519679069519
electro house,house,1,4213019.0,6.848568916320801
electronic trap,house,1,4213019.0,6.630103588104248
electronic trap,progressive house,1,4213019.0,2.0517683029174805
electronic trap,uk dance,1,4213019.0,0.5951209664344788
dance pop,turntablism,1,4213019.0,4.648324012756348
edm,turntablism,1,4213019.0,7.566555976867676
electro house,turntablism,1,4213019.0,7.61629581451416
house,turntablism,1,4213019.0,4.923223495483398
pop,turntablism,1,4213019.0,6.64796257019043
progressive house,turntablism,1,4213019.0,7.622870445251465
tropical house,turntablism,1,4213019.0,6.504395008087158
turntablism,uk dance,1,4213019.0,6.811752796173096
canadian electronic,rap,1,4213019.0,5.477100372314453
rap,turntablism,1,4213019.0,1.9595595598220825
chicago rap,gangster rap,1,66578016.0,3.7388699054718018
gangster rap,new orleans rap,1,66578016.0,1.991178274154663
atl hip hop,uk pop,1,21483759.0,6.443115234375
neo mellow,post-teen pop,1,20564528.0,3.9112114906311035
neo soul,post-teen pop,1,20564528.0,3.732789993286133
big room,candy pop,1,39333129.0,4.536049842834473
big room,metropopolis,1,39333129.0,2.757084369659424
candy pop,deep big room,1,39333129.0,4.81568717956543
deep big room,electropop,1,39333129.0,4.199153423309326
deep big room,metropopolis,1,39333129.0,3.040710210800171
deep big room,post-teen pop,1,39333129.0,5.160864353179932
candy pop,dutch house,1,39333129.0,4.490055084228516
dutch house,metropopolis,1,39333129.0,2.711073160171509
candy pop,electro house,1,39333129.0,4.407539367675781
electro house,metropopolis,1,39333129.0,2.6284475326538086
candy pop,progressive electro house,1,39333129.0,4.444470405578613
metropopolis,progressive electro house,1,39333129.0,2.665416955947876
candy pop,progressive house,1,39333129.0,4.084946155548096
metropopolis,progressive house,1,39333129.0,2.329892635345459
deep big room,hip hop,1,39333129.0,8.25213623046875
deep big room,pop rap,1,39333129.0,7.703309059143066
deep big room,rap,1,39333129.0,7.637476921081543
deep big room,southern hip hop,1,39333129.0,7.6310272216796875
deep big room,trap,1,39333129.0,7.681369304656982
dutch house,hip hop,1,39333129.0,7.8133745193481445
dutch house,rap,1,39333129.0,7.199264049530029
dutch house,southern hip hop,1,39333129.0,7.192790508270264
dutch house,trap,1,39333129.0,7.244883060455322
hip hop,progressive electro house,1,39333129.0,7.762705326080322
pop rap,progressive electro house,1,39333129.0,7.214311599731445
progressive electro house,rap,1,39333129.0,7.148617267608643
progressive electro house,southern hip hop,1,39333129.0,7.142143249511719
progressive electro house,trap,1,39333129.0,7.194308757781982
candy pop,hip hop,1,39333129.0,7.2581048011779785
candy pop,pop rap,1,39333129.0,6.702097415924072
candy pop,rap,1,39333129.0,6.633971214294434
candy pop,southern hip hop,1,39333129.0,6.627933979034424
candy pop,trap,1,39333129.0,6.647528648376465
hip hop,metropopolis,1,39333129.0,5.971834182739258
metropopolis,southern hip hop,1,39333129.0,5.3454909324646
metropopolis,trap,1,39333129.0,5.378279209136963
dance pop,florida rap,1,17576753.0,6.095037460327148
florida rap,pop,1,17576753.0,7.893702507019043
florida rap,r&b,1,17576753.0,4.2387237548828125
memphis hip hop,r&b,1,17576753.0,2.771223545074463
dirty south rap,florida rap,1,17576753.0,4.283564567565918
florida rap,gangster rap,1,17576753.0,5.136702537536621
florida rap,memphis hip hop,1,17576753.0,2.5853099822998047
florida rap,southern hip hop,1,17576753.0,4.152486801147461
dirty south rap,miami hip hop,1,17576753.0,0.13611049950122833
gangster rap,miami hip hop,1,17576753.0,1.0179731845855713
memphis hip hop,miami hip hop,1,17576753.0,2.2271223068237305
memphis hip hop,southern hip hop,1,17576753.0,2.1793570518493652
dance pop,permanent wave,1,36181144.0,4.388181209564209
edm,permanent wave,1,36181144.0,5.526673793792725
electro house,permanent wave,1,36181144.0,5.567667484283447
norwegian pop,permanent wave,1,36181144.0,2.3117949962615967
permanent wave,pop edm,1,36181144.0,5.500162601470947
big room,funk carioca,1,11685504.0,8.39553451538086
big room,funk das antigas,1,11685504.0,7.302346229553223
big room,pagode baiano,1,11685504.0,7.7824835777282715
funk carioca,progressive electro house,1,11685504.0,8.297934532165527
funk das antigas,progressive electro house,1,11685504.0,7.204692363739014
pagode baiano,progressive electro house,1,11685504.0,7.6845574378967285
funk carioca,progressive house,1,11685504.0,8.270736694335938
funk das antigas,progressive house,1,11685504.0,7.181029319763184
pagode baiano,progressive house,1,11685504.0,7.679039001464844
deep pop edm,scandipop,1,3125372.0,4.204846382141113
scandipop,swedish pop,1,3125372.0,2.795637845993042
australian hip hop,funk carioca,1,3934056.0,4.026505947113037
funk carioca,hip pop,1,3934056.0,3.4527530670166016
funk carioca,post-teen pop,1,3934056.0,7.306829452514648
australian hip hop,funk das antigas,1,3934056.0,3.492142915725708
funk das antigas,hip pop,1,3934056.0,2.928152084350586
funk das antigas,post-teen pop,1,3934056.0,6.181809425354004
australian hip hop,pagode baiano,1,3934056.0,5.543735980987549
hip pop,pagode baiano,1,3934056.0,5.022850513458252
pagode baiano,post-teen pop,1,3934056.0,6.488450050354004
complextro,edm,1,72564752.0,0.14809638261795044
edm,german techno,1,72564752.0,7.189023494720459
complextro,tropical house,1,72564752.0,2.4769287109375
german techno,tropical house,1,72564752.0,6.283802509307861
cubaton,post-teen pop,1,23039700.0,6.6279778480529785
cubaton,urban contemporary,1,23039700.0,2.6475143432617188
latin hip hop,urban contemporary,1,23039700.0,2.773550510406494
latin pop,urban contemporary,1,23039700.0,2.2265408039093018
tropical,urban contemporary,1,23039700.0,2.752241373062134
canadian hip hop,toronto rap,1,13345482.0,1.831925392150879
alternative hip hop,dancehall,1,9115642.0,3.528769016265869
alternative hip hop,reggae fusion,1,9115642.0,3.744194269180298
art pop,dancehall,1,9115642.0,6.010432720184326
art pop,reggae fusion,1,9115642.0,6.036545276641846
acoustic pop,big room,1,6043095.0,8.153238296508789
acoustic pop,deep big room,1,6043095.0,8.516458511352539
acoustic pop,edm,1,6043095.0,7.974450588226318
acoustic pop,electro house,1,6043095.0,8.017781257629395
acoustic pop,german techno,1,6043095.0,5.719488143920898
acoustic pop,pop edm,1,6043095.0,7.929194450378418
acoustic pop,progressive electro house,1,6043095.0,8.057116508483887
acoustic pop,progressive house,1,6043095.0,7.938456058502197
acoustic pop,sky room,1,6043095.0,8.243692398071289
acoustic pop,tropical house,1,6043095.0,7.150136947631836
big room,indiecoustica,1,6043095.0,8.538557052612305
deep big room,indiecoustica,1,6043095.0,8.901787757873535
edm,indiecoustica,1,6043095.0,8.35976505279541
electro house,indiecoustica,1,6043095.0,8.403098106384277
german techno,indiecoustica,1,6043095.0,6.101948261260986
indiecoustica,pop edm,1,6043095.0,8.31449031829834
indiecoustica,progressive electro house,1,6043095.0,8.44243335723877
indiecoustica,progressive house,1,6043095.0,8.32380485534668
indiecoustica,sky room,1,6043095.0,8.629011154174805
indiecoustica,tropical house,1,6043095.0,7.5353684425354
atl trap,edm,1,35526991.0,8.623884201049805
atl trap,electro house,1,35526991.0,8.672536849975586
atl trap,house,1,35526991.0,4.671262741088867
atl trap,progressive house,1,35526991.0,8.664704322814941
atl trap,tropical house,1,35526991.0,7.603926181793213
atl trap,uk dance,1,35526991.0,7.873593807220459
escape room,reggaeton,1,145813718.0,5.5768961906433105
reggaeton,trap queen,1,145813718.0,2.8569796085357666
dance pop,escape room,1,145813718.0,2.2750403881073
escape room,pop,1,145813718.0,1.7104984521865845
dance pop,rap latina,1,145813718.0,3.971574068069458
pop,rap latina,1,145813718.0,5.978263854980469
pop rap,rap latina,1,145813718.0,1.5569840669631958
dance pop,trap queen,1,145813718.0,3.9889585971832275
pop,trap queen,1,145813718.0,5.950973987579346
dance pop,rock,1,32050457.0,3.879141330718994
dance pop,stomp pop,1,32050457.0,5.7523345947265625
electropop,modern alternative rock,1,32050457.0,4.774699687957764
electropop,modern rock,1,32050457.0,3.9223010540008545
electropop,rock,1,32050457.0,4.4939188957214355
electropop,stomp pop,1,32050457.0,6.247939109802246
post-teen pop,rock,1,32050457.0,5.033563613891602
post-teen pop,stomp pop,1,32050457.0,6.81253719329834
canadian hip hop,chicago rap,1,19128891.0,0.6033771634101868
chicago rap,toronto rap,1,19128891.0,2.3290889263153076
detroit hip hop,trap queen,1,3752647.0,2.206855535507202
swedish pop,viral pop,1,42722765.0,0.5749817490577698
channel islands indie,east coast hip hop,1,25116893.0,7.272799491882324
east coast hip hop,vapor soul,1,25116893.0,7.408729076385498
channel islands indie,hip hop,1,25116893.0,6.705607891082764
channel islands indie,pop rap,1,25116893.0,6.133065700531006
pop rap,vapor soul,1,25116893.0,6.320488452911377
channel islands indie,rap,1,25116893.0,6.0595784187316895
channel islands indie,southern hip hop,1,25116893.0,6.054527759552002
southern hip hop,vapor soul,1,25116893.0,6.2498555183410645
channel islands indie,trap,1,25116893.0,5.999176025390625
trap,vapor soul,1,25116893.0,6.326459884643555
dance pop,grime,1,6241386.0,5.475713729858398
girl group,grime,1,6241386.0,5.676480770111084
girl group,uk hip hop,1,6241386.0,5.5899248123168945
grime,post-teen pop,1,6241386.0,7.452403545379639
grime,talent show,1,6241386.0,7.418565273284912
talent show,uk hip hop,1,6241386.0,7.332124710083008
g funk,hip pop,1,8028606.0,1.2251416444778442
detroit hip hop,neo soul,1,8028606.0,4.398480415344238
g funk,neo soul,1,8028606.0,4.2158074378967285
electropop,permanent wave,1,666118580.0,4.920021057128906
dance pop,gauze pop,1,25739345.0,3.3031628131866455
edm,gauze pop,1,25739345.0,2.795619010925293
electronic trap,gauze pop,1,25739345.0,2.400714159011841
gauze pop,pop,1,25739345.0,2.368769407272339
detroit hip hop,modern alternative rock,1,7127136.0,7.279042720794678
detroit hip hop,modern rock,1,7127136.0,6.392599582672119
detroit hip hop,pop rock,1,7127136.0,6.52581262588501
detroit hip hop,rock,1,7127136.0,6.203505516052246
detroit hip hop,stomp pop,1,7127136.0,8.225428581237793
g funk,modern alternative rock,1,7127136.0,7.067544937133789
g funk,modern rock,1,7127136.0,6.181279182434082
g funk,pop rock,1,7127136.0,6.314651966094971
g funk,rock,1,7127136.0,6.023158073425293
g funk,stomp pop,1,7127136.0,8.033988952636719
atl trap,melodic rap,1,3085640.0,1.4979946613311768
atl trap,pittsburgh rap,1,3085640.0,1.8037093877792358
deep tropical house,swedish pop,1,19217510.0,1.9971569776535034
electropop,swedish pop,1,19217510.0,0.6410865783691406
house,swedish pop,1,19217510.0,5.7275071144104
pop edm,swedish pop,1,19217510.0,3.5331203937530518
house,viral pop,1,19217510.0,5.509369850158691
atl hip hop,moombahton,1,183657725.0,6.598577976226807
hip hop,moombahton,1,183657725.0,7.38652229309082
melodic rap,moombahton,1,183657725.0,7.7637457847595215
dfw rap,hip hop,1,520602889.0,3.573596239089966
dfw rap,melodic rap,1,520602889.0,0.9512027502059937
canadian pop,deep euro house,1,2670842.0,7.2249603271484375
canadian pop,german dance,1,2670842.0,3.227238178253174
alternative hip hop,escape room,1,7432920.0,5.35525369644165
alternative hip hop,underground hip hop,1,7432920.0,2.854552984237671
art pop,conscious hip hop,1,7432920.0,6.3884596824646
art pop,escape room,1,7432920.0,3.7379939556121826
conscious hip hop,gqom,1,211077788.0,5.590837001800537
gqom,hip hop,1,211077788.0,5.1277313232421875
gqom,rap,1,211077788.0,4.4023871421813965
gqom,west coast rap,1,211077788.0,5.5382232666015625
champeta,pop rap,1,32645871.0,4.461054801940918
champeta,reggae fusion,1,32645871.0,1.8277844190597534
colombian pop,pop rap,1,32645871.0,3.256135940551758
colombian pop,reggae fusion,1,32645871.0,1.5984139442443848
dance pop,electro latino,1,32645871.0,1.3422505855560303
electro latino,reggae fusion,1,32645871.0,3.2527403831481934
latin pop,reggae fusion,1,32645871.0,4.815327167510986
