source,target,weight,avg_streams,hyperbolic_distance
atl hip hop,urban contemporary,2,8485979.0,1.4549885988235474
hip hop,reggaeton,2,218731393.0,4.822390079498291
miami hip hop,new orleans rap,2,5732504.0,0.9310896992683411
french hip hop,rap conscient,2,5716607.0,1.3284398317337036
pop urbaine,rap conscient,2,5716607.0,2.1199111938476562
alternative r&b,melodic rap,2,22179667.0,1.8608609437942505
cali rap,queens hip hop,2,5421875.0,2.0358145236968994
cali rap,sudanese pop,2,5421875.0,2.702626943588257
miami hip hop,queens hip hop,2,5421875.0,1.769477367401123
miami hip hop,sudanese pop,2,5421875.0,1.4067726135253906
alternative r&b,miami hip hop,2,5421875.0,3.214296579360962
cali rap,meme rap,2,5421875.0,4.861790657043457
italian alternative,italian hip hop,2,10953128.0,6.307338714599609
italian hip hop,italian pop,2,10953128.0,5.0260210037231445
italian alternative,trap italiana,2,10953128.0,6.308553218841553
italian pop,trap italiana,2,10953128.0,5.001690864562988
electronic trap,funk das antigas,2,25300522.0,7.526314735412598
electronic trap,pagode baiano,2,25300522.0,8.479024887084961
afrofuturismo brasileiro,funk carioca,2,46174772.0,3.6278295516967773
bass trap,funk carioca,2,46174772.0,7.915354251861572
chicago rap,emo rap,2,31749730.5,6.610126972198486
country rap,k-pop,2,9920697.0,3.813326835632324
k-pop,pop rap,2,9920697.0,4.067016124725342
canadian contemporary r&b,electro house,2,141789997.5,6.753637313842773
canadian pop,electro house,2,141789997.5,6.2271599769592285
dance pop,rock,2,22604125.0,1.9383677244186401
modern alternative rock,post-teen pop,2,41613256.0,4.657588958740234
hip hop,instrumental grime,2,21329917.5,7.192670822143555
grime,pop rap,2,23356168.5,1.044206976890564
instrumental grime,pop rap,2,21329917.5,6.619513988494873
grime,rap,2,23356168.5,1.052062749862671
instrumental grime,southern hip hop,2,21329917.5,6.623892307281494
grime,trap,2,23356168.5,2.102358102798462
cali rap,gangster rap,2,17972896.0,1.7327096462249756
cali rap,pop,2,11050567.0,5.260141849517822
brostep,trap,2,26645172.5,7.716962814331055
k-pop,uk pop,2,52831804.0,1.5012893676757812
pop rap,pop reggaeton,2,66700604.0,3.8550515174865723
electropop,reggaeton flow,2,110807451.5,4.585352420806885
electropop,tropical,2,110807451.5,6.003888130187988
pop reggaeton,post-teen pop,2,128974936.0,4.610139846801758
hip pop,r&b,2,38991850.5,1.5463016033172607
queens hip hop,r&b,2,38991850.5,3.0122265815734863
canadian hip hop,emo rap,2,51903174.0,6.372602939605713
latin hip hop,melodic rap,2,22412448.5,5.597567558288574
melodic rap,perreo,2,22412448.5,6.606987953186035
melodic rap,reggaeton,2,22412448.5,5.628631591796875
melodic rap,reggaeton flow,2,22412448.5,4.861141204833984
melodic rap,trap latino,2,22412448.5,5.5448102951049805
melodic rap,tropical,2,22412448.5,6.29359769821167
perreo,pop rap,2,40253485.0,5.501112461090088
deep big room,edm,2,26963555.5,1.1294755935668945
edm,progressive electro house,2,63268259.0,0.08835960179567337
big room,indie poptimism,2,14778821.0,5.863746643066406
big room,indietronica,2,14778821.0,3.098402500152588
big room,pop edm,2,26963555.5,0.28161755204200745
electro house,indie poptimism,2,14362365.0,5.791243553161621
electropop,pop edm,2,25648324.0,5.337043285369873
dance pop,indietronica,2,14778821.0,2.918071746826172
deep big room,pop,2,24597139.0,5.549253463745117
dance pop,future house,2,24597139.0,5.75407600402832
future house,pop,2,24597139.0,5.256838798522949
future house,tropical house,2,24597139.0,3.5192079544067383
progressive house,tropical house,2,24597139.0,3.220405101776123
edm,nyc pop,2,24597139.0,6.721567153930664
contemporary country,electro house,2,109401235.5,7.438107013702393
bmore,uk pop,2,158959023.5,5.355504989624023
moombahton,uk pop,2,158959023.5,6.407961845397949
chicago rap,underground hip hop,2,23622593.5,0.5930854082107544
indie poptimism,post-teen pop,2,223102752.0,0.6320599317550659
funk das antigas,funk ostentacao,2,7369768.0,2.0844509601593018
hip hop,houston rap,2,32691330.5,1.1625418663024902
edm,funk carioca,2,25188915.0,8.208474159240723
funk carioca,pop rap,2,25188915.0,5.375654220581055
edm,funk das antigas,2,25188915.0,7.624025821685791
funk das antigas,pop rap,2,25188915.0,4.578726768493652
edm,pagode baiano,2,25188915.0,8.576499938964844
pagode baiano,pop rap,2,25188915.0,4.755882263183594
bmore,reggaeton,2,92639967.0,6.0093207359313965
dembow,edm,2,92639967.0,8.216330528259277
edm,rap dominicano,2,92639967.0,7.736167907714844
dembow,moombahton,2,92639967.0,7.993898868560791
moombahton,rap dominicano,2,92639967.0,7.514193534851074
moombahton,reggaeton flow,2,92639967.0,6.823000907897949
moombahton,tropical,2,92639967.0,8.228389739990234
dembow,pop,2,92639967.0,5.424263954162598
pop,rap dominicano,2,92639967.0,4.9133782386779785
dembow,tropical house,2,92639967.0,4.90358304977417
rap dominicano,tropical house,2,92639967.0,4.418449401855469
reggaeton flow,tropical house,2,92639967.0,3.705481767654419
dance pop,rap latina,2,102722839.5,1.9188164472579956
pop,rap latina,2,102722839.5,4.128793716430664
boy band,tropical,2,103506300.0,5.32254695892334
pop rock,tropical,2,103506300.0,6.387088298797607
canadian contemporary r&b,dance pop,2,125913318.0,3.420962333679199
canadian contemporary r&b,post-teen pop,2,125913318.0,1.5972727537155151
dance pop,neo mellow,2,13940970.0,4.438919544219971
edm,pop rock,2,33101714.5,4.142684459686279
pop rock,tropical house,2,33101714.5,1.4989718198776245
dance pop,trap queen,2,72371104.0,1.5065804719924927
post-teen pop,trap queen,2,72371104.0,3.9011330604553223
electropop,house,2,31692062.5,4.8688554763793945
big room,latin pop,2,53275751.0,5.202084064483643
electro house,latin pop,2,53275751.0,5.1284966468811035
latin pop,progressive electro house,2,53275751.0,5.186854839324951
dance pop,east coast hip hop,2,8809947.0,3.090031385421753
east coast hip hop,pop rap,2,8809947.0,1.7427482604980469
east coast hip hop,post-teen pop,2,8809947.0,5.47594690322876
edm,video game music,2,42228837.0,7.547638893127441
moombahton,video game music,2,42228837.0,7.297755718231201
tropical house,video game music,2,42228837.0,4.69481086730957
alternative r&b,moombahton,2,42228837.0,6.970536708831787
glam rock,rock,2,188312168.0,0.04148656874895096
k-pop,tropical house,2,13174754.0,1.7761412858963013
k-pop boy group,tropical house,2,13174754.0,1.0484353303909302
afropop,dance pop,2,12054533.5,1.4788652658462524
afropop,post-teen pop,2,12054533.5,3.6159911155700684
afropop,r&b,2,12054533.5,1.9331145286560059
east coast hip hop,hip hop,2,29520540.5,0.6677082777023315
afrobeat,hip hop,2,12651284.0,2.89217209815979
afropop,hip hop,2,12651284.0,2.9848899841308594
hip hop,malian blues,2,12651284.0,3.0195655822753906
hip hop,mande pop,2,12651284.0,2.6940460205078125
hip hop,wassoulou,2,12651284.0,2.826686143875122
hip hop,world,2,12651284.0,3.7456233501434326
afrobeat,pop rap,2,12651284.0,2.4682328701019287
malian blues,pop rap,2,12651284.0,2.330388069152832
mande pop,pop rap,2,12651284.0,2.3713650703430176
pop rap,wassoulou,2,12651284.0,2.5480782985687256
pop rap,world,2,12651284.0,3.036245107650757
afrobeat,rap,2,12651284.0,2.5097179412841797
malian blues,rap,2,12651284.0,2.334113121032715
mande pop,rap,2,12651284.0,2.424010992050171
rap,wassoulou,2,12651284.0,2.6047961711883545
rap,world,2,12651284.0,3.035832643508911
trap soul,tropical house,2,24671315.5,4.745072364807129
social media pop,tropical house,2,51044574.5,3.1146225929260254
hip hop,social media pop,2,12395171.5,5.837912082672119
pop rap,social media pop,2,12395171.5,5.198426723480225
social media pop,southern hip hop,2,12395171.5,5.193208694458008
electropop,hip hop,2,20012659.0,5.216900825500488
electropop,r&b,2,20012659.0,3.0236291885375977
electropop,trap soul,2,20012659.0,4.664248466491699
edm,rock,2,4567384.5,5.716725826263428
rock,tropical house,2,4567384.5,2.3293814659118652
edm,urban contemporary,2,152446241.0,5.958421230316162
tropical house,urban contemporary,2,152446241.0,2.5699849128723145
reggaeton,venezuelan hip hop,2,125581523.0,5.016837120056152
canadian hip hop,urban contemporary,2,14762782.5,2.1665542125701904
toronto rap,urban contemporary,2,14762782.5,2.1807775497436523
adult standards,canadian pop,2,7194733.5,4.625426769256592
electro house,pop rap,2,83536959.5,7.540568828582764
dance pop,dutch edm,2,103252399.0,5.739823818206787
dance pop,trance,2,103252399.0,5.694967269897461
brostep,edm,2,103252399.0,0.1765473186969757
dutch edm,edm,2,103252399.0,0.15053986012935638
edm,trance,2,103252399.0,2.2685842514038086
dutch edm,pop,2,103252399.0,5.242591857910156
pop,trance,2,103252399.0,5.127347946166992
dutch edm,tropical house,2,103252399.0,3.5049567222595215
trance,tropical house,2,103252399.0,3.444135904312134
brostep,melodic rap,2,21626063.0,8.070501327514648
adult standards,dance pop,2,7417650.0,3.339020013809204
contemporary country,hip pop,2,7766318.0,6.442508220672607
country,hip pop,2,7766318.0,4.349110126495361
country road,hip pop,2,7766318.0,6.245085716247559
progressive house,uk pop,2,198057620.5,6.400393962860107
dance pop,hollywood,2,370767966.5,1.9754470586776733
hollywood,post-teen pop,2,370767966.5,2.4801435470581055
basshall,reggaeton,2,101939379.0,1.7890963554382324
basshall,tropical,2,101939379.0,2.344320058822632
dutch hip hop,reggaeton,2,101939379.0,4.166190147399902
dutch hip hop,tropical,2,101939379.0,4.671427249908447
dutch house,reggaeton,2,101939379.0,7.688723087310791
dutch house,tropical,2,101939379.0,8.51672077178955
basshall,edm,2,101939379.0,6.308584690093994
basshall,tropical house,2,101939379.0,2.9614410400390625
dutch hip hop,edm,2,101939379.0,7.749505519866943
dutch hip hop,tropical house,2,101939379.0,4.377130508422852
dutch house,edm,2,101939379.0,0.0715874582529068
dutch house,tropical house,2,101939379.0,3.4658217430114746
latin hip hop,tropical house,2,101939379.0,4.255491733551025
belgian dance,reggaeton,2,101939379.0,6.415319919586182
big room,reggaeton,2,101939379.0,7.721104145050049
progressive electro house,reggaeton,2,101939379.0,7.7049946784973145
belgian dance,tropical,2,101939379.0,7.2449951171875
big room,tropical,2,101939379.0,8.549086570739746
progressive electro house,tropical,2,101939379.0,8.533032417297363
edm,rap latina,2,101939379.0,7.377384185791016
rap latina,tropical house,2,101939379.0,4.009340286254883
belgian dance,belgian edm,2,101939379.0,0.8467353582382202
belgian edm,big room,2,101939379.0,0.8776114583015442
belgian edm,electro house,2,101939379.0,0.786774218082428
belgian edm,progressive electro house,2,101939379.0,0.8317078351974487
brega funk,funk carioca,2,16105062.5,0.3018329441547394
chicago rap,hip pop,2,14219846.0,1.9695899486541748
german dance,pop edm,2,26699509.0,0.5276299118995667
conscious hip hop,dance pop,2,5568922.0,3.0522565841674805
conscious hip hop,miami hip hop,2,5568922.0,1.697618007659912
miami hip hop,post-teen pop,2,84150960.0,4.1165242195129395
canadian pop,urban contemporary,2,13552185.5,2.6205685138702393
post-teen pop,urban contemporary,2,34070253.0,2.5545127391815186
reggaeton,rock en espanol,2,6882345.0,4.2718400955200195
boston hip hop,hip hop,2,29920991.5,1.8398354053497314
boston hip hop,rap,2,29920991.5,0.7798311710357666
canadian hip hop,philly rap,2,222835208.0,2.9450883865356445
philly rap,toronto rap,2,222835208.0,4.585391521453857
dance pop,trap soul,2,44839515.5,3.230151414871216
houston rap,pop,2,60349059.0,4.567093372344971
hip pop,pop rap,2,60349059.0,0.14350788295269012
pop rap,trap queen,2,60349059.0,1.1498043537139893
afropop,reggaeton,2,5383079.0,1.9767839908599854
ghanaian hip hop,reggaeton,2,5383079.0,2.5771613121032715
reggaeton,swedish dancehall,2,5383079.0,1.8420805931091309
post-teen pop,social media pop,2,11645980.0,1.1944838762283325
atl hip hop,emo rap,2,5026402.5,5.670974254608154
electro latino,tropical,2,90134801.5,2.057318925857544
detroit hip hop,southern hip hop,2,5328441.5,1.1287704706192017
azonto,pop,2,11457783.0,4.493208885192871
electropop,etherpop,2,315119110.0,1.6325629949569702
atl hip hop,country,2,15525284.0,4.152562618255615
atl trap,country,2,15525284.0,4.786683082580566
country,gangster rap,2,15525284.0,5.267331123352051
country,melodic rap,2,15525284.0,4.159967422485352
country,rap,2,15525284.0,4.459447860717773
country,trap,2,15525284.0,4.341640949249268
dance pop,talent show,2,44055662.5,2.3846895694732666
pop,talent show,2,44055662.5,0.14748720824718475
post-teen pop,talent show,2,44055662.5,0.09208324551582336
queens hip hop,uk pop,2,41010603.0,6.531173229217529
dirty south rap,r&b,2,6100285.5,1.676321029663086
miami hip hop,r&b,2,6100285.5,1.5379549264907837
neo mellow,southern hip hop,2,6818858.0,6.254525184631348
neo soul,southern hip hop,2,6818858.0,4.446544647216797
neo mellow,trap,2,6818858.0,6.237344741821289
neo soul,trap,2,6818858.0,4.349612236022949
gangster rap,urban contemporary,2,6818858.0,2.5565598011016846
dfw rap,trap soul,2,116361534.5,3.971409797668457
gangster rap,uk pop,2,27609991.5,6.020705223083496
complextro,post-teen pop,2,56878718.5,5.249172687530518
german techno,post-teen pop,2,56878718.5,3.751011610031128
dance pop,detroit hip hop,2,5381713.0,2.9910144805908203
hip hop,new orleans rap,2,5381713.0,1.254069447517395
new orleans rap,southern hip hop,2,5381713.0,0.8450174927711487
dance pop,new orleans rap,2,5381713.0,2.696296453475952
new orleans rap,pop,2,5381713.0,4.896975517272949
rap,smooth jazz,2,19916542.0,4.026884078979492
rap,smooth saxophone,2,19916542.0,3.661407232284546
atl trap,gangster rap,2,39141382.0,5.344285011291504
atl hip hop,florida rap,2,204926585.5,3.8809518814086914
florida rap,hip hop,2,204926585.5,5.291683197021484
florida rap,pop rap,2,204926585.5,4.464805603027344
florida rap,southern hip hop,2,204926585.5,4.4274210929870605
florida rap,trap,2,204926585.5,3.9664885997772217
emo rap,reggaeton,2,129294428.0,6.557079315185547
miami hip hop,reggaeton,2,129294428.0,4.317128658294678
country pop,post-teen pop,2,71962736.0,2.4266247749328613
reggaeton,trap brasileiro,2,19034981.0,6.090290069580078
trap brasileiro,tropical,2,19034981.0,6.769611358642578
melodic rap,tropical house,2,86719636.5,4.558902740478516
blues rock,pop rap,2,5120047.0,3.9292242527008057
blues rock,rap,2,5120047.0,3.9341516494750977
blues rock,trap,2,5120047.0,3.8228538036346436
classic rock,pop rap,2,5120047.0,4.3810648918151855
classic rock,rap,2,5120047.0,4.386053562164307
classic rock,trap,2,5120047.0,4.275069236755371
mexican classic rock,pop rap,2,5120047.0,5.782580375671387
mexican classic rock,rap,2,5120047.0,5.787403583526611
mexican classic rock,trap,2,5120047.0,5.674218654632568
rock,trap,2,5120047.0,3.6218135356903076
atl trap,pop,2,107135447.0,4.924684524536133
big room,dfw rap,2,29329972.0,7.648916721343994
big room,melodic rap,2,29329972.0,8.052950859069824
canadian electronic,rap,2,29329972.0,6.6852569580078125
deep big room,rap,2,29329972.0,7.9722771644592285
dfw rap,electro house,2,29329972.0,7.575044631958008
electro house,melodic rap,2,29329972.0,7.9792070388793945
pop edm,rap,2,29329972.0,7.363065719604492
big room,canadian hip hop,2,29329972.0,8.2174072265625
big room,toronto rap,2,29329972.0,8.016469955444336
big room,trap,2,29329972.0,7.699125289916992
big room,trap soul,2,29329972.0,8.242695808410645
canadian hip hop,electro house,2,29329972.0,8.143527030944824
electro house,toronto rap,2,29329972.0,7.942739486694336
electro house,trap,2,29329972.0,7.625227451324463
electro house,trap soul,2,29329972.0,8.169102668762207
big room,electro house,2,29329972.0,0.09107714146375656
dutch edm,rap,2,29329972.0,7.6409149169921875
house,rap,2,29329972.0,6.623860836029053
rap,trance,2,29329972.0,7.596006870269775
dominican pop,reggaeton,2,28584706.0,2.9941823482513428
dominican pop,tropical,2,28584706.0,3.3467063903808594
rap dominicano,tropical,2,28584706.0,2.8534417152404785
rap,social media pop,2,4777684.0,5.209684371948242
atl hip hop,dmv rap,1,5327833.0,3.925781488418579
dirty south rap,dmv rap,1,5327833.0,4.542746543884277
dmv rap,southern hip hop,1,5327833.0,4.472888469696045
dmv rap,trap,1,5327833.0,4.010970115661621
bmore,contemporary country,1,33003595.0,6.230545997619629
bmore,country road,1,33003595.0,6.045627593994141
bmore,deep talent show,1,33003595.0,6.715709209442139
deep talent show,edm,1,33003595.0,7.924701690673828
deep talent show,electropop,1,33003595.0,2.4205918312072754
contemporary country,moombahton,1,33003595.0,7.21980094909668
country road,moombahton,1,33003595.0,7.037026405334473
deep talent show,moombahton,1,33003595.0,7.731069087982178
deep talent show,pop,1,33003595.0,2.8416085243225098
deep talent show,tropical house,1,33003595.0,4.603177547454834
art pop,hip hop,1,5687330.0,5.802300453186035
art pop,southern hip hop,1,5687330.0,5.1743998527526855
art pop,trap,1,5687330.0,5.178413391113281
hip hop,indie r&b,1,5687330.0,5.116928577423096
indie r&b,pop rap,1,5687330.0,4.4549689292907715
indie r&b,southern hip hop,1,5687330.0,4.446314811706543
indie r&b,trap,1,5687330.0,4.381943702697754
hip hop,uk alternative pop,1,5687330.0,7.062514781951904
pop rap,uk alternative pop,1,5687330.0,6.431876182556152
southern hip hop,uk alternative pop,1,5687330.0,6.427984714508057
trap,uk alternative pop,1,5687330.0,6.421632289886475
dance pop,finnish pop,1,76627763.0,2.8920705318450928
deep euro house,finnish pop,1,76627763.0,4.2444329261779785
deep house,finnish pop,1,76627763.0,5.457507610321045
edm,finnish pop,1,76627763.0,5.651673316955566
finnish pop,german dance,1,76627763.0,5.418173313140869
finnish pop,pop,1,76627763.0,0.6494311094284058
finnish pop,tropical house,1,76627763.0,2.3387997150421143
dfw rap,gangster rap,1,505537957.0,2.779557228088379
latin viral pop,rap latina,1,18605163.0,1.4502451419830322
boy band,dance pop,1,23990532.0,2.0760040283203125
boy band,post-teen pop,1,23990532.0,0.3481094539165497
dance pop,reggae fusion,1,18332753.0,3.1768910884857178
post-teen pop,reggae fusion,1,18332753.0,5.295917510986328
dirty south rap,edm,1,4931256.0,7.538165092468262
dirty south rap,electronic trap,1,4931256.0,7.441184997558594
dance pop,underground hip hop,1,4931256.0,2.1575963497161865
edm,underground hip hop,1,4931256.0,7.7584123611450195
electronic trap,underground hip hop,1,4931256.0,7.661539077758789
pop,underground hip hop,1,4931256.0,4.226572513580322
dirty south rap,underground hip hop,1,4931256.0,1.4210362434387207
bachata,latin viral pop,1,97499841.0,3.1608433723449707
bachata,rap latina,1,97499841.0,4.312747478485107
celtic,new wave pop,1,30103466.0,2.7883548736572266
celtic punk,new wave pop,1,30103466.0,4.150434970855713
celtic rock,new wave pop,1,30103466.0,2.651611328125
folk punk,new wave pop,1,30103466.0,3.117365837097168
irish folk,new wave pop,1,30103466.0,2.9336533546447754
new wave pop,punk,1,30103466.0,3.49078369140625
atl hip hop,indie pop rap,1,5062370.0,0.9961035251617432
indie pop rap,melodic rap,1,5062370.0,3.680283784866333
indie pop rap,southern hip hop,1,5062370.0,1.2509924173355103
big room,bubblegum dance,1,104395994.0,2.158522844314575
bubblegum dance,dance pop,1,104395994.0,3.620434045791626
bubblegum dance,dutch house,1,104395994.0,2.1254892349243164
bubblegum dance,edm,1,104395994.0,2.056716203689575
bubblegum dance,electro house,1,104395994.0,2.0819687843322754
bubblegum dance,pop,1,104395994.0,3.1672277450561523
bubblegum dance,progressive electro house,1,104395994.0,2.1401023864746094
bubblegum dance,tropical house,1,104395994.0,1.4027905464172363
big room,eurodance,1,104395994.0,1.1802873611450195
dance pop,eurodance,1,104395994.0,4.770857810974121
dutch house,eurodance,1,104395994.0,1.144404649734497
electro house,eurodance,1,104395994.0,1.0932077169418335
eurodance,pop,1,104395994.0,4.2980194091796875
eurodance,progressive electro house,1,104395994.0,1.147620677947998
dutch house,europop,1,104395994.0,4.4154438972473145
electro house,europop,1,104395994.0,4.373918056488037
europop,progressive electro house,1,104395994.0,4.432272911071777
chicago rap,neo mellow,1,4674004.0,6.96551513671875
chicago rap,neo soul,1,4674004.0,5.065246105194092
cali rap,canadian hip hop,1,76901724.0,2.9313576221466064
cali rap,toronto rap,1,76901724.0,4.582490921020508
canadian hip hop,underground hip hop,1,76901724.0,0.5350850224494934
toronto rap,underground hip hop,1,76901724.0,2.968695640563965
brostep,electropop,1,274105542.0,5.626380443572998
brostep,indie pop,1,274105542.0,7.59281587600708
indie pop,progressive electro house,1,274105542.0,7.562928676605225
brostep,indie poptimism,1,274105542.0,5.879014492034912
brostep,indietronica,1,274105542.0,3.1110665798187256
brostep,neo-synthpop,1,274105542.0,1.7964388132095337
neo-synthpop,pop,1,274105542.0,3.8576204776763916
neo-synthpop,progressive electro house,1,274105542.0,1.8062269687652588
brostep,shimmer pop,1,274105542.0,3.96085262298584
pop,shimmer pop,1,274105542.0,1.8481651544570923
progressive electro house,shimmer pop,1,274105542.0,3.936164379119873
country rap,pop,1,78358328.0,3.8247087001800537
british indie rock,brostep,1,12402011.0,6.042217254638672
brostep,modern alternative rock,1,12402011.0,5.838125228881836
brostep,rock,1,12402011.0,5.832949161529541
british indie rock,progressive electro house,1,12402011.0,6.02501106262207
progressive electro house,rock,1,12402011.0,5.801621913909912
alternative r&b,brostep,1,24222808.0,7.29714298248291
alternative r&b,progressive electro house,1,24222808.0,7.264498710632324
boy band,pop rap,1,26536605.0,3.916402816772461
alternative r&b,big room,1,4104898.0,7.279784202575684
alternative r&b,progressive house,1,4104898.0,7.002839088439941
latin viral pop,post-teen pop,1,10662332.0,2.993809461593628
latin viral pop,video game music,1,10662332.0,5.921973705291748
rap latina,video game music,1,10662332.0,7.351497650146484
reggaeton,video game music,1,10662332.0,7.291383743286133
post-teen pop,video game music,1,10662332.0,6.245827674865723
k-pop,video game music,1,10662332.0,6.072916030883789
modern reggae,pop,1,4599461.0,5.1307902336120605
modern reggae,pop rap,1,4599461.0,4.27905797958374
modern reggae,uk dancehall,1,4599461.0,0.9658550024032593
modern reggae,uk hip hop,1,4599461.0,5.280062198638916
pop,reggae,1,4599461.0,5.055103778839111
pop rap,reggae,1,4599461.0,4.858211517333984
reggae,uk dancehall,1,4599461.0,2.619084358215332
reggae,uk hip hop,1,4599461.0,5.882077693939209
pop,roots reggae,1,4599461.0,5.035449028015137
pop rap,roots reggae,1,4599461.0,4.832022190093994
roots reggae,uk dancehall,1,4599461.0,2.5759570598602295
roots reggae,uk hip hop,1,4599461.0,5.8557233810424805
modern reggae,reggae fusion,1,4599461.0,0.01562484074383974
reggae,reggae fusion,1,4599461.0,3.4676432609558105
reggae fusion,roots reggae,1,4599461.0,3.426889419555664
emo rap,modern reggae,1,4599461.0,6.956161975860596
miami hip hop,modern reggae,1,4599461.0,4.174208641052246
emo rap,reggae,1,4599461.0,6.8811163902282715
miami hip hop,reggae,1,4599461.0,4.74943208694458
emo rap,roots reggae,1,4599461.0,6.861467361450195
miami hip hop,roots reggae,1,4599461.0,4.723269462585449
dancehall,pop rap,1,4599461.0,4.224599361419678
dancehall,uk dancehall,1,4599461.0,1.0377559661865234
emo rap,uk dancehall,1,4599461.0,6.442049026489258
miami hip hop,uk dancehall,1,4599461.0,3.8110318183898926
emo rap,uk hip hop,1,4599461.0,6.949045658111572
miami hip hop,uk hip hop,1,4599461.0,1.1694929599761963
brostep,contemporary country,1,184788700.0,7.525670528411865
brostep,country road,1,184788700.0,7.343101978302002
chicago rap,gospel,1,11183853.0,6.9778594970703125
gospel,rap,1,11183853.0,6.34970760345459
bachata,puerto rican pop,1,18063397.0,3.4382028579711914
dance pop,indie pop rap,1,20269191.0,2.696274757385254
indie pop rap,indie poptimism,1,20269191.0,5.60275411605835
indie pop rap,pop,1,20269191.0,4.824223041534424
indie pop rap,post-teen pop,1,20269191.0,4.972620010375977
electropop,viral pop,1,20269191.0,1.7593605518341064
indie pop rap,viral pop,1,20269191.0,6.259737968444824
pop rap,viral pop,1,20269191.0,5.532895088195801
canadian hip hop,reggaeton,1,397209301.0,5.352420806884766
canadian pop,reggaeton,1,397209301.0,5.249464511871338
reggaeton,toronto rap,1,397209301.0,5.630454063415527
canadian hip hop,trap latino,1,397209301.0,5.270935535430908
canadian pop,trap latino,1,397209301.0,5.161231517791748
toronto rap,trap latino,1,397209301.0,5.546456813812256
emo rap,hip hop,1,6083295.0,6.524289131164551
emo rap,new orleans rap,1,6083295.0,6.71140193939209
pop,west coast rap,1,22795604.0,5.102221965789795
pop rap,west coast rap,1,22795604.0,1.7772867679595947
rap,west coast rap,1,22795604.0,1.8857548236846924
belgian hip hop,french hip hop,1,5716607.0,4.457424163818359
belgian hip hop,pop urbaine,1,5716607.0,4.9834794998168945
belgian hip hop,rap conscient,1,5716607.0,4.527350425720215
alternative r&b,queens hip hop,1,5421875.0,4.749930381774902
alternative r&b,sudanese pop,1,5421875.0,1.9217681884765625
melodic rap,queens hip hop,1,5421875.0,4.850466728210449
meme rap,queens hip hop,1,5421875.0,5.134364128112793
melodic rap,sudanese pop,1,5421875.0,2.2146685123443604
meme rap,sudanese pop,1,5421875.0,2.34368634223938
alternative r&b,cali rap,1,5421875.0,4.50347375869751
alternative r&b,meme rap,1,5421875.0,0.750716507434845
meme rap,miami hip hop,1,5421875.0,3.576674461364746
meme rap,trap,1,5421875.0,3.2693848609924316
puerto rican pop,r&b en espanol,1,201418615.0,2.140404462814331
afrofuturismo brasileiro,funk das antigas,1,46174772.0,2.790060043334961
bass trap,funk das antigas,1,46174772.0,7.331785202026367
afrofuturismo brasileiro,pagode baiano,1,46174772.0,2.8783013820648193
bass trap,pagode baiano,1,46174772.0,8.286690711975098
afrofuturismo brasileiro,reggaeton,1,46174772.0,2.6091980934143066
bass trap,reggaeton,1,46174772.0,7.328912258148193
pop nacional,reggaeton,1,46174772.0,2.843224287033081
country rap,k-pop boy group,1,9920697.0,3.3840959072113037
k-pop boy group,pop rap,1,9920697.0,3.6366629600524902
k-pop,k-pop boy group,1,9920697.0,0.7474704384803772
canadian contemporary r&b,destroy techno,1,69974384.0,5.914435863494873
canadian pop,destroy techno,1,69974384.0,5.350232124328613
destroy techno,pop,1,69974384.0,4.354461669921875
dance pop,rap rock,1,40083425.0,4.350168704986572
electropop,rap rock,1,40083425.0,3.1513044834136963
etherpop,rap rock,1,40083425.0,4.779946804046631
indie poptimism,rap rock,1,40083425.0,3.3507847785949707
pop,rap rock,1,40083425.0,2.977339029312134
post-teen pop,rap rock,1,40083425.0,3.0613315105438232
british indie rock,dance pop,1,40083425.0,5.8079352378845215
british indie rock,electropop,1,40083425.0,5.1128106117248535
electropop,modern alternative rock,1,40083425.0,4.827585697174072
electropop,modern rock,1,40083425.0,3.171614408493042
electropop,rock,1,40083425.0,1.581042766571045
british indie rock,etherpop,1,40083425.0,6.743143558502197
etherpop,modern alternative rock,1,40083425.0,6.458260536193848
etherpop,modern rock,1,40083425.0,4.8021769523620605
etherpop,rock,1,40083425.0,2.8250648975372314
british indie rock,indie poptimism,1,40083425.0,5.345097064971924
indie poptimism,modern alternative rock,1,40083425.0,5.058902740478516
indie poptimism,modern rock,1,40083425.0,3.4032983779907227
indie poptimism,rock,1,40083425.0,1.8211647272109985
british indie rock,post-teen pop,1,40083425.0,4.940063953399658
post-teen pop,rock,1,40083425.0,1.2298280000686646
birmingham grime,east coast hip hop,1,37882151.0,2.2863829135894775
east coast hip hop,grime,1,37882151.0,2.0114457607269287
east coast hip hop,instrumental grime,1,37882151.0,7.801064968109131
birmingham grime,hip hop,1,37882151.0,1.7177081108093262
grime,hip hop,1,37882151.0,1.4278804063796997
birmingham grime,pop rap,1,37882151.0,1.350246787071228
birmingham grime,rap,1,37882151.0,1.352752923965454
birmingham grime,southern hip hop,1,37882151.0,1.3673087358474731
grime,southern hip hop,1,37882151.0,1.0660650730133057
birmingham grime,trap,1,37882151.0,2.3794422149658203
edm,italo dance,1,276978590.0,1.677181363105774
italo dance,tropical house,1,276978590.0,2.4769678115844727
cali rap,conscious hip hop,1,24895225.0,1.9464390277862549
electropop,permanent wave,1,159238851.0,2.985956907272339
permanent wave,pop,1,159238851.0,2.7007193565368652
